id_contrato;cpf;dt_contratacao;produto;canal_originacao;valor_contratado;prazo_meses;taxa_juros_am;limite_aprovado;score_bureau;renda_declarada;idade;uf;sexo;status_contrato;fpd_15;over30_3m;over60_6m
C0035772;SQZZ7E27W84;30/10/2025;Empréstimo Pessoal;Loja;R$ 307,84;6;5,87;R$ 657,67;738;R$ 2.250,00;18;SP;M;Ativo;0;0;NAO
C0047362;WH5UHQ99WBH;12/10/2025;Empréstimo Pessoal;App;R$ 6.357,91;24;10,36;R$ 13.226,46;611;R$ 2.690,00;45;SP;F;Ativo;0;0;NAO
C0024703;MAQYZCNBMJ9;30/10/2025;Crediário;App;R$ 1.545,97;3;11,46;R$ 1.917,92;647;R$ 1.930,00;57;BA;F;Cancelado;0;0;NAO
C0017384;ZGML7VAMXQX;04/07/2025;Cartão;Parceiro;R$ 827,53;9;5,28;R$ 1.981,68;818;R$ 6.400,00;29;BA;M;Cancelado;0;0;NAO
C0031816;XGWKTYRVB5R;18/08/2025;Empréstimo Pessoal;Site;R$ 432,41;10;9,05;R$ 767,84;637;R$ 700,00;50;CE;F;Ativo;0;0;NAO
C0027946;8G54GF32VUU;21/07/2025;Cartão;App;R$ 273,94;12;15,90;R$ 537,70;;R$ 2.810,00;42;CE;M;Quitado;1;1;SIM
C0027881;P5JNJ5T62VK;01/06/2025;CDC;App;R$ 609,99;6;6,07;R$ 1.077,70;690;R$ 3.500,00;34;DF;F;Ativo;0;0;NAO
C0044956;XU932B3CFR2;03/11/2025;Empréstimo Pessoal;Parceiro;R$ 266,55;10;7,51;R$ 362,75;831;R$ 3.240,00;55;SP;M;Ativo;0;0;NAO
C0000316;PQP3WN737ZN;23/08/2025;Cartão;App;R$ 1.013,71;9;12,54;R$ 1.454,52;553;;34;GO;F;Quitado;0;0;NAO
C0026130;BABZ5CJB7WV;18/06/2025;Cartão;Site;R$ 924,48;12;15,64;R$ 1.873,04;440;R$ 2.760,00;44;RS;M;Cancelado;0;1;SIM
C0046232;A7THP7GXWHD;20/09/2025;Cartão;Site;R$ 348,49;12;11,98;R$ 436,71;581;R$ 3.000,00;39;SC;F;Cancelado;1;1;SIM
C0046256;QMPPFGVR5ZA;20/08/2025;Empréstimo Pessoal;Parceiro;R$ 488,46;3;5,92;R$ 1.037,39;765;R$ 2.900,00;40;SP;M;Ativo;0;0;NAO
C0026570;KSB7742J4EQ;10/10/2025;Empréstimo Pessoal;Parceiro;R$ 1.649,15;6;7,45;R$ 1.797,36;712;R$ 4.690,00;47;PA;M;Ativo;0;0;NAO
C0045645;EEBP94UCRGP;30/09/2025;Empréstimo Pessoal;Site;R$ 913,46;9;5,85;R$ 1.050,72;793;R$ 3.650,00;57;SP;M;Ativo;0;0;NAO
C0009723;6F4P3Y32SH8;03/11/2025;Cartão;Parceiro;R$ 888,85;18;8,98;R$ 1.767,69;617;R$ 3.270,00;28;PR;M;Quitado;0;0;NAO
C0001286;WZSL7X6H4LQ;24/09/2025;Crediário;App;R$ 654,33;3;9,80;R$ 1.048,37;576;R$ 6.410,00;28;BA;M;Ativo;1;1;SIM
C0029238;8Q7DDBRUGEJ;11/10/2025;CDC;Parceiro;R$ 850,35;10;8,25;R$ 2.031,68;690;R$ 2.750,00;44;CE;F;Quitado;0;1;SIM
C0039940;D3REW59HYPQ;15/08/2025;Crediário;Parceiro;R$ 659,51;24;14,92;R$ 1.049,64;467;R$ 0,00;29;PR;M;Quitado;1;1;SIM
C0009014;U23XCB28JTC;12/07/2025;Empréstimo Pessoal;Site;R$ 268,32;10;2,50;R$ 594,89;850;R$ 2.000,00;50;MG;M;Quitado;0;0;SIM
C0025567;UAE9476PSUR;10/09/2025;Crediário;Loja;R$ 530,15;12;7,14;R$ 1.014,42;700;R$ 3.760,00;29;MG;M;Quitado;0;0;NAO
C0033274;K5HYAKEH4WH;18/09/2025;Crediário;Loja;R$ 2.102,11;24;2,50;R$ 2.644,70;766;R$ 2.340,00;29;SP;F;Ativo;0;0;NAO
C0045372;6DY27PSPMEJ;19/11/2025;Crediário;App;R$ 887,56;12;11,91;R$ 912,51;553;R$ 2.070,00;62;RS;F;Ativo;1;1;SIM
C0014770;RJEGNB48GUB;19/07/2025;Cartão;App;R$ 1.048,50;10;11,34;R$ 2.419,95;549;R$ 5.130,00;48;SP;M;Quitado;0;0;NAO
C0010943;RYPQ7222BZQ;13/09/2025;Empréstimo Pessoal;Loja;R$ 662,55;9;6,85;R$ 1.446,21;690;R$ 2.890,00;18;PR;M;Ativo;0;0;NAO
C0043464;EB4FRJAKGCX;01/07/2025;CDC;Site;R$ 938,66;24;7,09;R$ 976,93;746;R$ 2.370,00;30;SP;M;Ativo;0;0;NAO
C0051633;E7P4PU8EFAB;02/09/2025;Cartão;Loja;R$ 270,68;24;4,98;R$ 557,69;652;R$ 2.680,00;39;BA;M;Ativo;0;0;NAO
C0039008;4FKGD2PA9ZU;11/11/2025;Crediário;Loja;R$ 1.092,35;9;7,38;R$ 2.506,54;701;R$ 2.280,00;35;PE;F;Cancelado;0;0;NAO
C0045392;5HXBZM6X26A;07/07/2025;Empréstimo Pessoal;Site;R$ 1.366,87;12;12,16;R$ 3.220,17;620;R$ 3.400,00;39;CE;M;Ativo;0;0;NAO
C0033475;WWV44ZHJGN7;07/06/2025;Empréstimo Pessoal;Loja;R$ 697,84;24;5,58;R$ 875,38;737;R$ 2.510,00;22;GO;F;Quitado;0;0;NAO
C0014145;5L69JLEASXT;30/10/2025;Crediário;App;R$ 327,27;18;3,54;R$ 705,15;796;R$ 4.080,00;51;BA;F;Ativo;0;0;NAO
C0015640;Z7XMHNLF8EK;09/11/2025;Crediário;App;R$ 483,93;6;10,89;R$ 1.147,24;570;R$ 3.760,00;47;RS;F;Quitado;0;0;SIM
C0041521;QG4XAT9VFPX;23/07/2025;Crediário;Site;R$ 500,55;6;10,75;R$ 805,84;545;;29;SP;M;Ativo;0;0;NAO
C0021435;993VXK56U88;02/10/2025;Empréstimo Pessoal;App;R$ 540,85;24;10,41;R$ 669,50;616;R$ 1.210,00;27;CE;M;Ativo;0;0;NAO
C0019841;5YKUEJMDSET;10/11/2025;Empréstimo Pessoal;Site;R$ 1.847,81;3;10,88;R$ 3.503,63;556;;18;PE;F;Quitado;0;0;SIM
C0008220;7KQRJE7YXLX;24/07/2025;Empréstimo Pessoal;Loja;R$ 3.425,69;18;10,07;R$ 3.632,37;591;R$ 5.110,00;33;SP;F;Ativo;0;0;NAO
C0019479;9HQE3RHUY3L;22/08/2025;Cartão;Loja;R$ 536,65;6;6,24;R$ 620,79;659;R$ 1.840,00;44;DF;F;Ativo;0;0;NAO
C0044863;GGXN7DDJXS7;27/08/2025;Crediário;Loja;R$ 961,29;12;8,52;R$ 1.506,43;689;R$ 3.400,00;25;RJ;M;Ativo;0;0;SIM
C0026002;63Z8RNPJYPX;05/10/2025;Empréstimo Pessoal;Loja;R$ 1.594,09;9;9,00;R$ 2.931,93;562;R$ 2.960,00;56;MG;F;Cancelado;0;0;NAO
C0034021;JAEGF9329A7;05/06/2025;Empréstimo Pessoal;Site;R$ 644,14;18;7,65;R$ 1.392,24;671;R$ 960,00;56;SP;F;Quitado;0;0;NAO
C0047183;24FHEUKYHQ8;24/09/2025;Crediário;Parceiro;R$ 719,12;3;9,06;R$ 1.553,92;698;R$ 2.680,00;40;RJ;F;Ativo;0;0;NAO
C0040455;PSGJ5ZRK39D;10/06/2025;Empréstimo Pessoal;App;R$ 598,02;6;10,09;R$ 1.237,34;646;R$ 4.500,00;41;BA;F;Ativo;0;0;NAO
C0029205;DU59MEJLC2R;11/08/2025;Empréstimo Pessoal;Parceiro;R$ 777,21;18;5,55;R$ 1.465,14;747;;30;SC;M;Cancelado;0;0;NAO
C0004947;36MFX67Q284;02/07/2025;Empréstimo Pessoal;App;R$ 390,38;3;12,89;R$ 409,09;627;R$ 4.320,00;68;PR;M;Ativo;0;0;NAO
C0051066;SKHVLMYT49G;15/11/2025;CDC;Site;R$ 410,61;9;8,50;R$ 891,16;596;;38;SP;M;Ativo;0;0;NAO
C0033597;9RGVR5KCRQ8;22/10/2025;Empréstimo Pessoal;Loja;R$ 460,87;12;9,24;R$ 935,82;665;R$ 2.820,00;48;RS;M;Ativo;0;0;NAO
C0036299;TTQME8PAAY8;09/10/2025;Empréstimo Pessoal;Site;R$ 2.104,49;3;9,62;R$ 4.933,74;672;R$ 1.530,00;50;CE;M;Ativo;0;0;NAO
C0004981;HAHJZSPR88A;22/09/2025;Cartão;App;R$ 134,22;12;9,14;R$ 156,95;620;R$ 1.290,00;35;SP;F;Cancelado;0;0;NAO
C0013107;RPAU9YRAZXQ;15/09/2025;Empréstimo Pessoal;Site;R$ 336,66;24;9,52;R$ 606,63;565;R$ 1.140,00;48;PA;M;Cancelado;0;0;NAO
C0047676;BG3X93NAC97;05/10/2025;Crediário;Site;R$ 1.526,44;3;10,67;R$ 2.504,71;638;R$ 2.610,00;;DF;F;Ativo;0;1;SIM
C0025781;B529XDXFCPY;28/10/2025;Empréstimo Pessoal;Parceiro;R$ 2.659,53;9;14,17;R$ 2.953,50;472;R$ 4.760,00;42;BA;M;Ativo;0;0;NAO
C0028855;Z8QGGBC6SBF;07/11/2025;Cartão;Loja;R$ 841,70;3;7,67;R$ 1.175,64;738;R$ 4.450,00;26;GO;F;Ativo;0;0;NAO
C0001814;P5XGSYC2GKP;16/10/2025;Empréstimo Pessoal;Loja;R$ 950,15;12;8,25;R$ 1.627,55;648;R$ 1.390,00;36;PR;M;Ativo;0;0;NAO
C0005055;HWNJ4FRFEGJ;30/07/2025;Empréstimo Pessoal;App;R$ 616,17;6;14,70;R$ 865,40;529;R$ 3.400,00;18;SP;F;Ativo;1;1;SIM
C0051292;EUUK7D5WEYS;10/09/2025;Empréstimo Pessoal;Site;R$ 1.368,51;3;8,10;R$ 2.247,58;631;;41;RJ;F;Ativo;0;0;NAO
C0051287;HDF3D45XF3Y;04/12/2025;Empréstimo Pessoal;Loja;R$ 781,30;9;7,22;R$ 1.669,50;652;R$ 2.530,00;45;CE;M;Quitado;0;0;NAO
C0013554;WS986FGFT4F;06/07/2025;Crediário;Parceiro;R$ 735,50;6;15,64;R$ 1.204,42;537;R$ 4.630,00;51;SP;F;Ativo;0;0;NAO
C0051422;MHXGY4CCXBM;29/09/2025;Crediário;Site;R$ 819,51;12;8,22;R$ 884,32;626;R$ 2.310,00;35;MG;M;Ativo;0;0;NAO
C0010194;2CKRL6FZPNL;06/11/2025;Empréstimo Pessoal;Loja;R$ 381,74;9;8,83;R$ 732,55;;;24;PR;M;Cancelado;0;0;NAO
C0002465;2U7GNTC73E4;30/10/2025;Empréstimo Pessoal;App;R$ 1.771,35;9;11,43;R$ 2.249,04;639;R$ 2.460,00;34;RJ;F;Cancelado;0;0;NAO
C0031522;G425G72EJRZ;07/12/2025;Empréstimo Pessoal;Parceiro;R$ 1.822,97;18;4,37;R$ 2.774,44;728;R$ 2.850,00;57;SP;F;Ativo;0;0;NAO
C0041359;BQ63W8SLYUJ;04/08/2025;Empréstimo Pessoal;Loja;R$ 647,17;10;8,83;R$ 1.437,62;664;R$ 6.250,00;34;SP;F;Quitado;0;0;NAO
C0050348;WVQ8V4S54ZV;08/09/2025;CDC;Site;R$ 588,03;12;11,40;R$ 1.222,80;578;R$ 5.240,00;28;RS;M;Ativo;0;1;SIM
C0004325;WX446478ZRK;07/09/2025;Cartão;Loja;R$ 759,96;12;8,96;R$ 926,92;688;R$ 2.870,00;35;RJ;M;Ativo;0;0;NAO
C0013917;TG39KDBY28E;11/09/2025;Empréstimo Pessoal;Site;R$ 1.915,52;12;6,60;R$ 2.868,42;650;R$ 3.160,00;61;RJ;F;Ativo;0;0;NAO
C0008521;TCU29DZKZU5;27/09/2025;Empréstimo Pessoal;Loja;R$ 1.343,85;12;8,69;R$ 2.093,40;635;R$ 6.330,00;42;SP;F;Ativo;1;1;SIM
C0004010;YD35XCVWMMR;02/08/2025;Empréstimo Pessoal;Parceiro;R$ 891,62;12;12,46;R$ 2.119,33;498;R$ 4.650,00;39;PA;F;Ativo;0;0;SIM
C0007360;JX2XPT3LPHG;08/09/2025;Crediário;Site;R$ 852,96;18;15,45;R$ 1.680,40;506;R$ 2.800,00;28;SP;M;Ativo;1;1;SIM
C0022068;3TQ6EDDM3NG;15/06/2025;Empréstimo Pessoal;Loja;R$ 913,83;18;10,07;R$ 1.289,04;690;;38;CE;F;Ativo;0;0;NAO
C0019045;49XPSA6B9F7;19/08/2025;Empréstimo Pessoal;Site;R$ 543,96;3;6,62;R$ 652,51;756;;41;SP;F;Ativo;0;0;NAO
C0000504;55NLS79HFYK;12/08/2025;CDC;Site;R$ 1.421,78;6;9,36;R$ 3.058,39;664;R$ 2.960,00;49;GO;F;Cancelado;0;0;NAO
C0013520;YAWJZ6MHNAJ;07/08/2025;Crediário;Site;R$ 822,89;24;10,69;R$ 1.255,01;576;R$ 2.490,00;18;DF;F;Quitado;0;0;NAO
C0036350;QGHAND5U4SG;12/10/2025;Cartão;Loja;R$ 983,93;12;8,87;R$ 1.334,70;624;R$ 2.170,00;33;SP;F;Cancelado;0;0;NAO
C0007578;A4DF3PQXVP5;14/06/2025;Crediário;Site;R$ 519,52;10;14,76;R$ 650,22;471;R$ 0,00;24;RJ;M;Ativo;0;0;NAO
C0038288;ADQ4AD8Q325;10/10/2025;Cartão;App;R$ 433,55;18;4,00;R$ 660,19;694;R$ 2.070,00;41;PE;F;Ativo;0;0;NAO
C0011775;UB5992D6P5H;29/07/2025;Empréstimo Pessoal;App;R$ 647,11;18;8,25;R$ 1.010,26;646;R$ 2.340,00;27;BA;F;Cancelado;0;0;NAO
C0050481;5RMY2986YPF;13/07/2025;Cartão;Parceiro;R$ 2.133,19;18;16,04;R$ 2.578,61;439;R$ 1.980,00;43;PR;M;Quitado;0;0;SIM
C0010177;G2VPNUN23F8;26/10/2025;Crediário;App;R$ 438,12;12;14,11;R$ 472,59;448;R$ 2.120,00;46;PR;M;Quitado;1;1;SIM
C0011106;BJL7AKFG928;01/11/2025;Empréstimo Pessoal;Loja;R$ 518,33;12;10,69;R$ 1.001,75;570;R$ 1.820,00;33;SC;M;Ativo;0;0;NAO
C0042787;4X4YBRYLUHX;14/10/2025;Empréstimo Pessoal;App;R$ 1.628,63;6;4,22;R$ 1.864,35;818;R$ 2.470,00;64;SP;M;Cancelado;0;0;NAO
C0035872;VC25Q43UYDP;19/09/2025;Crediário;Parceiro;R$ 1.887,76;12;6,50;R$ 4.512,78;743;R$ 940,00;48;PE;M;Ativo;0;0;NAO
C0033094;HKNLWQZX2WK;22/10/2025;Cartão;App;R$ 768,39;6;5,69;R$ 1.718,37;755;R$ 3.800,00;57;MG;M;Ativo;0;0;NAO
C0011683;97UUSLXVH5N;27/10/2025;Empréstimo Pessoal;Site;R$ 416,16;9;8,41;R$ 474,81;650;;38;PR;F;Cancelado;0;0;NAO
C0035969;L38FWN5Q47H;15/09/2025;Cartão;App;R$ 740,56;10;16,76;R$ 1.210,69;;R$ 3.950,00;26;MG;M;Cancelado;1;1;SIM
C0049804;QP9Y43A7NQH;04/09/2025;CDC;App;R$ 1.605,55;18;7,35;R$ 3.614,92;678;R$ 1.920,00;48;SP;F;Cancelado;0;0;NAO
C0027315;VZLU2NQNW2U;16/10/2025;Empréstimo Pessoal;App;R$ 1.620,04;9;10,39;R$ 3.760,37;603;R$ 3.590,00;;GO;M;Ativo;0;0;NAO
C0029970;V3D4XD39N3B;24/06/2025;Empréstimo Pessoal;App;R$ 1.234,47;24;3,03;R$ 2.631,80;778;R$ 2.560,00;28;PR;M;Quitado;0;0;SIM
C0048604;SXUZFJY4848;29/07/2025;Empréstimo Pessoal;App;R$ 864,85;18;5,31;R$ 1.100,61;611;;34;RJ;M;Ativo;0;0;NAO
C0004646;U4UA52PN6PM;28/09/2025;Empréstimo Pessoal;Loja;R$ 1.432,21;18;12,06;R$ 2.560,53;665;R$ 2.470,00;38;DF;F;Ativo;0;0;NAO
C0032381;QK3NUBDP3CZ;29/09/2025;Empréstimo Pessoal;App;R$ 1.775,75;24;11,97;R$ 3.503,31;630;;18;PA;M;Ativo;0;0;NAO
C0036156;QXJ5NERZY9V;14/11/2025;Empréstimo Pessoal;Parceiro;R$ 772,46;18;10,66;R$ 834,22;592;R$ 1.480,00;45;DF;M;Ativo;1;1;SIM
C0019385;5ZK4G3GSCUE;10/07/2025;Cartão;Site;R$ 2.104,01;3;10,18;R$ 3.421,54;629;R$ 3.080,00;52;RS;M;Ativo;0;0;NAO
C0036013;YZGU78WWBCQ;03/10/2025;CDC;Parceiro;R$ 1.270,47;18;9,24;R$ 2.486,39;667;R$ 3.490,00;26;GO;F;Cancelado;0;1;SIM
C0007742;M48CJV56GHG;28/08/2025;Crediário;Site;R$ 831,43;9;2,59;R$ 1.282,55;731;;50;MG;F;Ativo;0;0;NAO
C0002055;VFK6A88JLGT;19/09/2025;Empréstimo Pessoal;App;R$ 1.641,66;24;11,53;R$ 2.224,76;644;;47;PR;M;Quitado;0;0;NAO
C0009226;AWQ2B65XVYF;31/08/2025;Empréstimo Pessoal;App;R$ 774,60;9;7,45;R$ 1.478,46;615;R$ 4.770,00;61;PR;F;Ativo;0;0;NAO
C0006250;D4FMJTC36ZF;22/09/2025;Crediário;Loja;R$ 412,93;12;7,52;R$ 776,62;728;R$ 3.240,00;24;RJ;M;Ativo;0;0;NAO
C0050866;6HGJBLT7ZJZ;03/08/2025;Empréstimo Pessoal;Parceiro;R$ 845,11;9;7,45;R$ 845,82;680;R$ 2.820,00;29;DF;M;Quitado;0;0;NAO
C0002185;XFXWXPSWQ2Y;18/08/2025;Empréstimo Pessoal;Site;R$ 1.029,37;18;11,56;R$ 1.563,47;640;R$ 1.530,00;54;RJ;F;Ativo;0;0;NAO
C0031563;EXWW5NLMFK3;09/10/2025;Empréstimo Pessoal;Parceiro;R$ 436,98;12;13,34;R$ 1.006,59;567;R$ 4.130,00;48;SP;M;Quitado;0;0;NAO
C0018533;HQBCA3KQP83;02/10/2025;CDC;Site;R$ 2.350,96;10;4,62;R$ 5.269,31;838;R$ 2.450,00;40;BA;M;Cancelado;0;0;NAO
C0023403;PE2MJMNZ226;10/07/2025;Crediário;Loja;R$ 2.382,19;12;6,68;R$ 3.066,89;733;R$ 5.210,00;34;SP;M;Ativo;0;0;NAO
C0028429;6Q3QLZG93KL;06/08/2025;Cartão;App;R$ 920,51;24;9,81;R$ 1.212,80;626;R$ 3.490,00;45;CE;M;Ativo;0;0;NAO
C0031790;P2769QPW57F;22/06/2025;Cartão;App;R$ 447,51;6;12,99;R$ 697,36;553;R$ 5.390,00;39;PE;F;Cancelado;0;1;SIM
C0033653;BKBFU8PLAQQ;24/10/2025;Empréstimo Pessoal;Loja;R$ 1.135,71;24;12,72;R$ 2.288,66;527;R$ 3.010,00;29;SP;F;Cancelado;1;1;SIM
C0035213;CKDTXWBBCD6;29/07/2025;Crediário;App;R$ 1.237,31;24;8,44;R$ 2.508,81;638;R$ 3.130,00;61;PR;M;Ativo;0;0;NAO
C0011049;YYKL4RM5BXV;03/12/2025;Empréstimo Pessoal;Parceiro;R$ 1.204,66;24;13,96;R$ 1.993,89;557;R$ 2.500,00;27;SP;M;Ativo;0;0;NAO
C0002574;S9NGE5XUPP7;23/11/2025;Empréstimo Pessoal;App;R$ 535,50;12;4,71;R$ 801,71;768;R$ 4.890,00;51;PR;F;Ativo;0;0;NAO
C0011013;U79VT78FV25;01/07/2025;Empréstimo Pessoal;Loja;R$ 677,99;24;8,59;R$ 1.226,25;591;R$ 2.760,00;22;BA;M;Cancelado;0;0;NAO
C0022331;52LDK8N2DAQ;11/08/2025;Empréstimo Pessoal;Site;R$ 1.413,65;6;11,67;R$ 2.482,16;650;R$ 1.810,00;51;RJ;M;Quitado;0;0;NAO
C0048714;FPLGLSZ8K2E;29/07/2025;Empréstimo Pessoal;Parceiro;R$ 1.130,70;6;11,61;R$ 2.282,43;620;R$ 1.310,00;58;SP;M;Ativo;1;1;SIM
C0036575;3CCDFUSV53M;12/08/2025;Crediário;Loja;R$ 381,25;9;12,77;R$ 755,02;607;R$ 3.140,00;37;GO;F;Cancelado;0;0;NAO
C0030376;C658EWTC3RJ;27/08/2025;Cartão;App;R$ 1.384,61;10;16,06;R$ 1.612,15;477;R$ 0,00;50;PE;M;Ativo;1;1;SIM
C0018321;E4REY8FE9AU;31/07/2025;Empréstimo Pessoal;App;R$ 619,28;12;12,12;R$ 821,84;557;R$ 4.230,00;18;RJ;M;Ativo;0;0;NAO
C0028356;ULXQ99KVW7B;29/08/2025;Crediário;Parceiro;R$ 267,25;6;10,57;R$ 552,11;638;;62;PE;M;Cancelado;0;0;NAO
C0019829;7WCL4YKKKUJ;26/08/2025;Crediário;Loja;R$ 323,94;12;7,64;R$ 341,96;708;R$ 3.670,00;20;CE;F;Cancelado;0;0;NAO
C0026964;RLBR9G4R3XT;08/08/2025;Empréstimo Pessoal;Parceiro;R$ 537,93;6;6,43;R$ 1.257,44;748;R$ 2.940,00;39;BA;F;Ativo;0;0;NAO
C0043352;MH6JCL97S82;23/06/2025;Cartão;Loja;R$ 513,57;6;6,71;R$ 821,31;696;R$ 4.430,00;41;SP;F;Ativo;0;0;NAO
C0049233;T9BK4NDQKXT;01/08/2025;Empréstimo Pessoal;Loja;R$ 623,44;6;9,23;R$ 932,32;689;R$ 5.230,00;30;RJ;M;Ativo;0;0;NAO
C0000260;XFE5J2EJKJX;18/07/2025;Empréstimo Pessoal;App;R$ 355,68;12;10,90;R$ 851,96;586;R$ 3.500,00;39;PA;M;Quitado;0;1;SIM
C0024947;ZJDFA9UTJNK;10/08/2025;Empréstimo Pessoal;Site;R$ 1.845,94;3;9,14;R$ 4.107,49;560;R$ 0,00;25;SP;M;Ativo;0;0;NAO
C0035391;XWDN2BRDQ5F;21/09/2025;CDC;Site;R$ 1.366,70;6;15,04;R$ 2.669,79;532;R$ 3.910,00;36;SP;M;Ativo;0;0;SIM
C0029530;A3C95FNQEQF;10/06/2025;Empréstimo Pessoal;Loja;R$ 428,42;18;11,22;R$ 822,07;608;R$ 3.600,00;47;PR;M;Quitado;1;1;SIM
C0004592;JL3FTCZE865;02/07/2025;Crediário;Site;R$ 1.053,97;12;11,08;R$ 2.130,47;616;R$ 2.670,00;48;PA;M;Ativo;0;1;SIM
C0016582;ZD8BMUWLB95;15/08/2025;CDC;App;R$ 1.357,29;12;13,55;R$ 2.071,57;557;R$ 3.040,00;48;SP;M;Ativo;1;1;SIM
C0027163;4BAH29QKBHL;03/12/2025;Crediário;App;R$ 508,45;18;9,26;R$ 1.010,56;615;R$ 4.950,00;30;SC;M;Ativo;0;0;SIM
C0019379;UUDANAU2LB6;08/08/2025;Empréstimo Pessoal;Site;R$ 566,79;12;9,23;R$ 579,66;837;R$ 4.410,00;31;RS;F;Ativo;0;0;NAO
C0012152;6FXFS2ERP2U;24/09/2025;Empréstimo Pessoal;Loja;R$ 1.053,72;3;9,15;R$ 1.465,44;530;R$ 1.780,00;47;BA;M;Ativo;0;0;NAO
C0008580;J4NBQDHUVXN;26/09/2025;Cartão;App;R$ 1.016,03;18;12,49;R$ 1.662,70;529;R$ 2.760,00;45;DF;M;Quitado;0;0;SIM
C0010280;C9V76QQ5NHU;14/11/2025;Crediário;Loja;R$ 686,50;6;8,56;R$ 1.360,50;640;R$ 2.910,00;26;SC;M;Ativo;0;0;NAO
C0006327;M8K9KQCZH5E;20/08/2025;Cartão;Site;R$ 858,55;12;3,48;R$ 1.492,27;714;R$ 1.810,00;;SP;M;Ativo;0;0;NAO
C0001719;RKB45TC4KTX;25/11/2025;Empréstimo Pessoal;App;R$ 653,06;18;9,92;R$ 780,81;692;R$ 3.360,00;31;BA;M;Ativo;0;0;NAO
C0032193;FMGSHSUV5RX;30/07/2025;Cartão;Site;R$ 300,89;9;7,69;R$ 402,01;630;R$ 2.350,00;30;PE;F;Ativo;0;0;NAO
C0050315;BNPNTMMKLBZ;31/08/2025;Empréstimo Pessoal;Parceiro;R$ 1.310,73;12;6,57;R$ 2.195,98;695;R$ 2.110,00;65;RJ;M;Ativo;0;1;SIM
C0045513;M4QBLPBYQBC;28/07/2025;Empréstimo Pessoal;Parceiro;R$ 760,12;12;9,12;R$ 838,40;620;R$ 2.410,00;29;MG;F;Ativo;0;0;NAO
C0003626;JJUEUNHT2VC;18/07/2025;Empréstimo Pessoal;Site;R$ 1.050,40;6;11,79;R$ 2.254,19;536;R$ 3.170,00;52;RS;F;Cancelado;0;0;NAO
C0018404;7X8KZDJHPCK;02/07/2025;Empréstimo Pessoal;App;R$ 1.843,41;12;9,21;R$ 2.553,32;634;R$ 1.950,00;38;SP;M;Quitado;0;0;NAO
C0008584;HWTRRE54ZTE;04/08/2025;CDC;App;R$ 1.006,35;12;6,91;R$ 2.034,76;684;;47;RJ;M;Cancelado;0;0;NAO
C0034273;6JPBJZ2R6T4;27/11/2025;Cartão;Loja;R$ 589,89;24;9,24;R$ 944,77;650;;38;MG;F;Cancelado;0;1;SIM
C0000546;Y2ASCZ45VW7;14/07/2025;Empréstimo Pessoal;Site;R$ 801,10;3;6,67;R$ 1.039,08;721;R$ 1.400,00;20;DF;F;Quitado;0;0;NAO
C0038079;M2UE5QLVJ47;24/09/2025;Empréstimo Pessoal;Site;R$ 1.687,44;6;15,86;R$ 4.011,32;444;R$ 1.190,00;47;SP;F;Quitado;1;1;SIM
C0000769;B9C8ZE5EEUK;08/12/2025;CDC;Site;R$ 1.610,44;3;9,28;R$ 3.409,53;659;R$ 5.130,00;41;SC;F;Ativo;0;0;SIM
C0001861;JNA32AYPTG4;30/06/2025;Empréstimo Pessoal;Site;R$ 1.294,05;6;9,85;R$ 2.593,03;599;R$ 5.150,00;44;RJ;M;Quitado;0;0;NAO
C0048194;DTAJ6KUNJC5;14/08/2025;Empréstimo Pessoal;Loja;R$ 730,83;24;7,35;R$ 1.490,25;626;R$ 1.970,00;36;SP;F;Cancelado;0;0;NAO
C0042002;J5Y5QMXK7HW;26/08/2025;Cartão;Site;R$ 1.127,55;6;5,07;R$ 2.281,55;754;R$ 2.120,00;22;RJ;M;Ativo;0;0;NAO
C0050539;GZVKRJNQYBL;19/09/2025;Empréstimo Pessoal;Site;R$ 1.532,10;6;9,18;R$ 2.222,58;648;R$ 3.990,00;43;DF;F;Ativo;0;0;NAO
C0012658;7PUGSC5VQZV;24/06/2025;Empréstimo Pessoal;Site;R$ 249,56;3;8,08;R$ 588,50;620;;51;GO;M;Quitado;0;0;NAO
C0018522;WZNC79YW6PS;01/10/2025;Crediário;Parceiro;R$ 880,88;18;7,07;R$ 1.138,81;727;R$ 2.640,00;50;MG;M;Ativo;0;0;NAO
C0015005;LTA6G4WKTJN;17/10/2025;Empréstimo Pessoal;Site;R$ 463,23;3;8,69;R$ 845,98;667;;28;SP;F;Ativo;0;0;NAO
C0018789;GRB646FFD5V;10/10/2025;Empréstimo Pessoal;App;R$ 581,29;12;10,62;R$ 882,18;596;R$ 0,00;48;RJ;M;Ativo;0;1;SIM
C0002211;CFUHPEJA3QF;03/11/2025;Cartão;Site;R$ 713,87;24;11,87;R$ 832,70;621;R$ 1.700,00;50;DF;F;Ativo;0;0;NAO
C0045240;TSSJCRWP4CX;08/10/2025;Cartão;App;R$ 891,59;9;4,75;R$ 934,52;802;;;RS;M;Cancelado;0;0;NAO
C0011612;AANVDPF6Z8M;12/07/2025;Empréstimo Pessoal;Site;R$ 869,90;10;6,93;R$ 1.046,64;731;R$ 1.950,00;39;RS;F;Quitado;0;0;NAO
C0001215;BHGVAAS9SQX;12/08/2025;CDC;Site;R$ 805,78;3;14,57;R$ 1.637,50;495;;55;SP;F;Quitado;1;1;SIM
