cpf;dt_transacao;valor_aposta;modalidade;casa_aposta;canal
979W5WVSWA9;22/06/2025;R$ 25,16;Cassino;Blaze;App
39LBP5DK3RT;22/03/2025;R$ 8,67;Poker;Betano;App
FKQ6NZLJNNN;08/12/2025;R$ 117,38;Esportiva;Betano;Site
EYU68537MTC;09/12/2025;R$ 98,81;Cassino;Bet365;App
BCL4ZGNT5MT;09/06/2025;R$ 10,14;Bingo;Bet365;App
YS6V63EUD75;06/11/2025;R$ 15,76;Bingo;Betano;App
WPGCL6BWJV5;26/05/2025;R$ -25,65;Esportiva;Estrela;App
RLES8L8BK7E;02/06/2025;R$ 29,22;Esportiva;Bet365;App
FN638FNARTG;06/06/2025;R$ 120,55;Bingo;Bet365;App
49NXK3NS7PU;26/10/2025;R$ 63,65;Esportiva;Blaze;Site
N4JJYCJHPH4;08/09/2025;R$ 168,50;Cassino;Blaze;App
3SMKX79HPV7;01/08/2025;R$ -116,90;Cassino;Sportingbet;App
HXZ3UDF69TG;19/11/2025;R$ 54,06;Cassino;Pixbet;Site
L2FSH27UR5P;29/07/2025;R$ 44,16;Esportiva;KTO;App
HNDG5AVT69Z;26/05/2025;R$ 43,06;Bingo;Bet365;App
93LFXURTCLL;18/07/2025;R$ 16,48;Esportiva;Sportingbet;Site
YF3NSXZM8F9;19/04/2025;R$ 15,71;Esportiva;Betano;App
N43GFTWZLRD;05/05/2025;R$ 52,36;Poker;Sportingbet;App
4KZP4W7QMLT;26/06/2025;R$ 214,98;Cassino;Superbet;App
35XKNAGCEDL;16/05/2025;R$ 46,15;Bingo;Superbet;App
GE863ZLR44S;23/08/2025;R$ 30,62;Esportiva;Sportingbet;Site
8LKS3T4CDPH;14/11/2025;R$ 31,46;Cassino;Estrela;App
K7G5X5DR8KL;30/09/2025;R$ -51,44;Poker;Pixbet;App
J8AZFDVLXD7;10/07/2025;R$ 25,02;Poker;Blaze;App
H6S4H88WUDS;01/08/2025;R$ 43,25;Esportiva;Superbet;App
3TTFBSEBVXZ;29/08/2025;R$ 26,92;Cassino;Estrela;App
JE5MRWV89UQ;21/09/2025;R$ 47,69;Bingo;KTO;Site
V9JH9Q7PGQE;18/08/2025;R$ 135,22;Cassino;Estrela;App
PG59UGN45VT;09/11/2025;R$ 16,11;Cassino;Blaze;App
X2GR2S3XFG3;30/08/2025;R$ 43,13;Cassino;Blaze;Site
V9JG6CB65E4;27/05/2025;R$ 20,30;Cassino;KTO;Site
LZHUQ5PQAGZ;09/10/2025;R$ 210,45;Esportiva;Sportingbet;App
3X7JYSUZ28H;29/05/2025;R$ 76,38;Poker;Superbet;Site
Y3HEY7HV99W;04/10/2025;R$ 47,41;Esportiva;Estrela;Site
RAPQ8GX72BT;30/11/2025;R$ 40,88;Esportiva;Betano;App
CJLUKFXJ53A;01/12/2025;R$ 82,65;Esportiva;KTO;Site
WFMD3PVTBJD;16/07/2025;R$ 167,90;Esportiva;Estrela;App
QFVNC6LHHYC;12/05/2025;R$ 114,33;Cassino;Betano;App
ZUUEQ4ZMBFP;22/09/2025;R$ 49,36;Esportiva;Pixbet;App
P7ZT6X9TPHH;10/09/2025;R$ 75,72;Cassino;Blaze;App
EFQKWRWV8MM;02/08/2025;R$ 22,02;Esportiva;Betano;Site
R66AHCPCD93;02/06/2025;R$ 23,02;Poker;Pixbet;Site
EXV7NNS3UEJ;02/11/2025;R$ 20,89;Esportiva;Pixbet;App
A6EDFJNECUC;02/05/2025;R$ 59,60;Cassino;Blaze;App
9FGCDTC2XXR;27/04/2025;R$ 43,87;Esportiva;Estrela;App
C2PRLL94YNZ;24/04/2025;R$ 17,83;Esportiva;Bet365;Site
WFZYWFZTL4R;08/06/2025;R$ 24,23;Esportiva;Betano;App
43D8N3UM4KK;15/07/2025;R$ 0,00;Esportiva;Sportingbet;Site
GMDB3X2MR5Y;03/05/2025;R$ 8,77;Esportiva;KTO;App
AXXGZFH39J7;02/12/2025;R$ 82,36;Esportiva;Estrela;App
MC5KHYDGSD7;18/08/2025;R$ 65,76;Esportiva;KTO;App
7D7V565B38D;11/12/2025;R$ 188,80;Esportiva;KTO;Site
5T3LTSMYU2Y;25/11/2025;R$ 64,51;Esportiva;Sportingbet;Site
2SD62PGTCGP;08/05/2025;R$ 282,12;Poker;Pixbet;Site
GJ3WHR7GL6X;22/08/2025;R$ 39,40;Esportiva;Blaze;Site
DRHRUTU3AAA;29/05/2025;R$ 88,94;Esportiva;KTO;Site
HC5U9GYPVFM;13/06/2025;R$ 117,94;Cassino;Sportingbet;App
J8AZFDVLXD7;01/06/2025;R$ 24,24;Esportiva;Sportingbet;App
R4H75T8GU8T;22/07/2025;R$ 52,00;Cassino;Superbet;Site
ARKZAPRK5RM;23/05/2025;R$ 40,82;Poker;Betano;Site
M38LSA4PGAH;23/09/2025;R$ 25,10;Esportiva;Pixbet;App
23XA5JSZKXS;26/09/2025;R$ 57,66;Esportiva;KTO;App
5KDPL8W82YD;23/10/2025;R$ 52,52;Esportiva;Estrela;App
C75PDMKB8UX;08/06/2025;R$ 35,92;Cassino;Pixbet;App
HBMBKM4BGHF;11/03/2025;R$ 19,20;Esportiva;Betano;App
XFW62JDBU7N;08/10/2025;R$ 177,80;Cassino;Blaze;App
MDJDW5GTQ7S;15/03/2025;R$ 50,57;Cassino;Superbet;Site
8M7FSUPRXMF;18/08/2025;R$ 98,79;Poker;Betano;App
CQKKBCBYEAY;28/10/2025;R$ 68,79;Esportiva;Blaze;App
LH9JEUVRCD2;09/12/2025;R$ 150,33;Cassino;Estrela;App
EW8WYPZY7H3;30/04/2025;R$ 126,63;Cassino;Estrela;App
2QTJPRUS8JZ;30/09/2025;R$ -160,50;Bingo;Blaze;Site
QH8XYZ45V6V;12/10/2025;R$ 35,81;Bingo;Bet365;Site
XTUHVQ4QJ7Q;15/09/2025;R$ 302,05;Poker;Pixbet;App
VAPC9UP9RGE;14/03/2025;R$ 224,00;Poker;Pixbet;App
KTHLFQFNHTM;24/03/2025;R$ 13,88;Cassino;Bet365;App
5DZRWFM8FHV;27/11/2025;R$ 26,63;Cassino;Pixbet;App
AGYTLR4UBBR;18/04/2025;R$ 20,38;Esportiva;KTO;App
H3M6A8JPB28;07/07/2025;R$ 66,06;Cassino;Betano;App
8NBQ7AP6TZP;17/08/2025;R$ 11,44;Esportiva;Pixbet;App
ZLZ2XN6RFWS;03/05/2025;R$ 49,11;Poker;Betano;App
W59G7V2FZ8J;10/03/2025;R$ 30,92;Esportiva;Sportingbet;App
AL4ZVK57QWH;02/10/2025;R$ 22,37;Esportiva;Pixbet;Site
FBWXQSC7GYM;02/10/2025;R$ 149,27;Cassino;Pixbet;App
H2Y3DMBKR7N;04/11/2025;R$ 34,67;Bingo;Bet365;App
39LBP5DK3RT;29/11/2025;R$ 71,80;Esportiva;Superbet;App
BKK8WAJL3B6;12/03/2025;R$ 81,91;Poker;Blaze;App
WZ4KEFZ42JG;02/09/2025;R$ 32,39;Cassino;Estrela;App
X42P2C5833F;05/03/2025;R$ 27,20;Esportiva;Sportingbet;App
FGKT59XRVLH;30/04/2025;R$ 37,21;Esportiva;Bet365;App
V2KYLQW9TYV;25/05/2025;R$ 69,17;Bingo;Betano;App
XRBU4PLJNJ7;15/12/2025;R$ 57,62;Esportiva;Superbet;App
CSJW9RS4MEZ;01/04/2025;R$ 30,41;Esportiva;Pixbet;App
J3BWDPJUGYC;03/03/2025;R$ 51,20;Esportiva;Sportingbet;Site
EDLR84NU2N2;21/11/2025;R$ 25,16;Esportiva;Betano;App
B3QLD7ZJVQL;09/07/2025;R$ 77,71;Cassino;Superbet;App
GUEVEL9FW9W;14/05/2025;R$ 233,85;Cassino;Superbet;App
N4JJYCJHPH4;28/08/2025;R$ 8,52;Cassino;Betano;App
PWH54ZNP82U;06/09/2025;R$ 49,59;Esportiva;Bet365;App
L2SL8HM7HG8;10/11/2025;R$ 218,15;Esportiva;KTO;App
ECAC7WZN5NE;26/05/2025;R$ 113,51;Cassino;Pixbet;App
5K6GJ364W8N;22/09/2025;R$ 23,86;Cassino;Blaze;App
G3V8WMYDE2F;10/09/2025;R$ 108,61;Esportiva;Bet365;Site
SJXP8XJ8QVZ;25/08/2025;R$ 11,26;Esportiva;KTO;Site
68N2AAKFQT7;13/07/2025;R$ 125,80;Poker;KTO;App
TWZP7Z9J226;01/06/2025;R$ 70,33;Poker;Blaze;App
G86RH93SJVM;05/07/2025;R$ 63,42;Poker;Estrela;App
YB88C8HMFTZ;04/12/2025;R$ 18,68;Cassino;Blaze;Site
C9N4ZU5JA72;01/09/2025;R$ 144,43;Bingo;Bet365;App
FTXHHCAX35A;13/07/2025;R$ 28,19;Bingo;Bet365;App
758A4Z4G4Z9;27/10/2025;R$ 14,59;Cassino;KTO;Site
8WL8TRLFDM6;21/03/2025;R$ 16,23;Esportiva;Estrela;App
DM667J2AD3J;02/10/2025;R$ 40,42;Bingo;Sportingbet;Site
NQ4GBV5VZFM;17/06/2025;R$ 109,94;Esportiva;Betano;App
M62YBV9YU8Q;06/04/2025;R$ 32,29;Esportiva;Pixbet;App
DVRRXZXN8GL;26/11/2025;R$ 17,16;Cassino;Superbet;App
NZDBKYJVLNC;11/03/2025;R$ 151,55;Esportiva;KTO;App
FDF8A8ZKKCV;19/07/2025;R$ 179,78;Esportiva;Estrela;App
9KRKMBMTVPW;12/04/2025;R$ 124,90;Cassino;Pixbet;App
LLCYYWRUW9K;07/09/2025;R$ 7,45;Esportiva;Blaze;Site
PNRZTHVG7VR;28/10/2025;R$ 102,62;Esportiva;Superbet;App
CMJJHUC3TY5;05/05/2025;R$ 59,27;Bingo;Bet365;App
FECQ5Y8VXXK;30/09/2025;R$ 17,39;Cassino;Bet365;App
UP6QBWW8EFB;02/04/2025;R$ 163,92;Cassino;Pixbet;Site
6MQSYLWLQ8N;08/05/2025;R$ 47,17;Esportiva;Bet365;App
8C5PRYV64HJ;21/11/2025;R$ 68,59;Cassino;Blaze;App
C9N4ZU5JA72;29/11/2025;R$ 35,20;Cassino;Superbet;App
ZUBH65V9L5L;28/07/2025;R$ 17,99;Cassino;Blaze;Site
49NXK3NS7PU;09/06/2025;R$ 50,12;Cassino;Superbet;App
Z3N7RT2S87U;31/05/2025;R$ 19,49;Cassino;Pixbet;App
S59UHGQXSEY;26/08/2025;R$ 52,43;Cassino;Betano;App
ASWZKSTTLU5;16/10/2025;R$ 43,95;Esportiva;Superbet;Site
C2VUQERM59A;12/06/2025;R$ 13,79;Bingo;Bet365;App
5N6VUGCGG2J;26/03/2025;R$ 67,97;Cassino;Superbet;App
TYAC54EBMCZ;15/03/2025;R$ 49,68;Esportiva;Estrela;App
NEVVGU5URSC;25/04/2025;R$ 57,46;Cassino;Blaze;App
2J38UNNFN98;11/08/2025;R$ 38,42;Esportiva;Betano;App
P48LVUZV8JD;22/09/2025;R$ 36,77;Poker;Pixbet;App
DCE8XBTL5GW;29/04/2025;R$ 50,15;Poker;KTO;Site
RL4LUCQDMLG;29/08/2025;R$ 4,10;Esportiva;Superbet;App
V4CCVQG8VFE;18/06/2025;R$ 63,66;Poker;KTO;App
NFP27VXP759;16/10/2025;R$ 37,61;Esportiva;Superbet;App
JSZQQZKYRXX;21/07/2025;R$ 32,27;Esportiva;Bet365;App
R8DPV4Q35NG;11/03/2025;R$ 66,27;Poker;Superbet;App
PJ9VWK7L9VQ;24/09/2025;R$ 97,67;Poker;Pixbet;App
R5MPHPRW2CR;20/07/2025;R$ 32,36;Poker;Betano;App
BP8DHAP8P4V;02/11/2025;R$ 62,12;Poker;Bet365;App
NFADJN3Q5MQ;24/09/2025;R$ 22,59;Cassino;Betano;App
ZLZ2XN6RFWS;28/11/2025;R$ 74,66;Poker;KTO;App
ADLFPMSXGCB;08/03/2025;R$ 42,62;Poker;Betano;App
E2KYTHGSPYH;06/12/2025;R$ 71,86;Cassino;KTO;Site
D592TGLTDY7;23/06/2025;R$ 39,99;Esportiva;Bet365;App
K9ASYPAX83C;05/10/2025;R$ 17,39;Cassino;Superbet;App
RHQKAKD747R;19/11/2025;R$ 39,83;Bingo;Bet365;Site
8VPEUBPSK73;10/06/2025;R$ 6,26;Cassino;Betano;Site
E8MDHASUNZR;04/10/2025;R$ 70,34;Esportiva;Estrela;App
4L7BLVTHG26;12/05/2025;R$ 29,42;Cassino;Estrela;App
ZYXA6Q9CJTB;22/11/2025;R$ 30,33;Cassino;Superbet;Site
353QXFDZRNU;14/10/2025;R$ 34,51;Poker;Bet365;App
G392FEPT2PF;27/09/2025;R$ 75,64;Esportiva;Estrela;App
2DZDZH7XEMM;03/11/2025;R$ 166,63;Esportiva;Blaze;App
AT3BKFCA5VG;25/03/2025;R$ 20,23;Poker;Bet365;App
8PTTNMG82XW;07/10/2025;R$ 144,02;Esportiva;Sportingbet;App
7KAJTMJ7TXZ;07/09/2025;R$ 57,98;Cassino;Estrela;App
DLTLK9ALT23;10/07/2025;R$ 15,16;Esportiva;Pixbet;Site
48KUDCRZYX9;22/07/2025;R$ 20,26;Esportiva;Estrela;Site
YTQPAFBJS7X;04/11/2025;R$ 35,89;Bingo;Blaze;App
26TAQ58M5NZ;13/11/2025;R$ 19,41;Cassino;Betano;Site
FXZHNT87XXW;10/03/2025;R$ 74,44;Bingo;Estrela;App
ZZBEGHY9FCD;04/05/2025;R$ 62,73;Cassino;Betano;Site
CYAP9K7DBD9;01/03/2025;R$ 13,99;Esportiva;Estrela;App
YL69ATSQCN6;02/08/2025;R$ 22,48;Esportiva;Pixbet;App
YA66UWC5JJY;27/07/2025;R$ 266,86;Cassino;Estrela;Site
YR2QUKC7BFG;19/10/2025;R$ 57,04;Cassino;Betano;Site
B3WH2WWFRQG;10/11/2025;R$ 55,09;Esportiva;Blaze;Site
CRZHZCETLMZ;07/04/2025;R$ 73,56;Esportiva;Pixbet;App
STPDSBG5LPX;14/12/2025;R$ 151,51;Esportiva;Blaze;App
E895VC7GFYN;05/11/2025;R$ 88,47;Esportiva;Sportingbet;App
Q7HGQQ636WR;20/07/2025;R$ 12,31;Cassino;Pixbet;App
F8K22QFREMN;09/04/2025;R$ 42,85;Poker;Blaze;App
JNF9ZREY3FJ;02/09/2025;R$ 95,94;Cassino;Superbet;Site
KMKKZBRUHBY;14/09/2025;R$ 49,69;Poker;Blaze;Site
6YLB75ZGL3U;06/09/2025;R$ 43,01;Poker;Estrela;Site
WLB3CJBLVG9;04/10/2025;R$ 33,58;Esportiva;Bet365;App
7GCCGUP4M39;26/10/2025;R$ 125,47;Cassino;Betano;App
3FTPDMWVY6V;22/03/2025;R$ 41,04;Esportiva;Estrela;App
RRDES23WV7C;28/05/2025;R$ 24,46;Poker;Betano;App
99L7DY3RPLV;14/09/2025;R$ 20,95;Cassino;Blaze;App
KEW94QW7XW2;29/09/2025;R$ 157,65;Poker;Blaze;App
FHGA2M9KLVS;14/03/2025;R$ 87,47;Esportiva;Betano;App
4GJC5UBPPNA;16/04/2025;R$ 26,91;Esportiva;Estrela;Site
E6XKEB6XEXR;16/10/2025;R$ 63,81;Poker;Blaze;App
BQ8SEHA36JJ;02/07/2025;R$ -27,92;Esportiva;Pixbet;App
LJRCDPDXMDM;23/08/2025;R$ 79,14;Esportiva;KTO;Site
S3QELNG8BQ8;04/03/2025;R$ 29,32;Poker;Blaze;App
YCGM5EMDHT2;07/07/2025;R$ 25,02;Poker;KTO;Site
M4M38ZUHPB5;27/11/2025;R$ 155,46;Esportiva;Sportingbet;App
VKFQ5DNM7Z5;21/08/2025;R$ 28,34;Esportiva;Bet365;App
R3XXAFDBQAY;14/06/2025;R$ 29,11;Cassino;Pixbet;Site
NT9MM8K4BF8;19/08/2025;R$ 38,21;Cassino;Superbet;App
VYS99DCS4SG;11/09/2025;R$ 14,24;Poker;Superbet;App
GVUXJ3ZWSRQ;14/03/2025;R$ 106,64;Cassino;Bet365;App
6928NDHF2PP;13/04/2025;R$ 46,91;Esportiva;Bet365;App
Q3QHPAHSNQB;20/11/2025;R$ 124,21;Poker;KTO;Site
F6G7PD28WTG;09/10/2025;R$ 57,57;Esportiva;Superbet;App
DTH2R4TUMRW;31/03/2025;R$ 245,44;Esportiva;Pixbet;App
KVDBV7KVJM2;24/11/2025;R$ 15,64;Bingo;KTO;App
Y8CFKSXTHZV;05/07/2025;R$ 48,92;Esportiva;Sportingbet;App
4UJZWZA76A7;23/05/2025;R$ 218,07;Poker;Betano;App
7CXNCFGHWDD;04/09/2025;R$ 65,59;Esportiva;Pixbet;App
TCYCPWWVXTN;02/09/2025;R$ 57,23;Esportiva;Sportingbet;App
D25AVCC5U49;08/09/2025;R$ 32,81;Bingo;Pixbet;App
NVNJVPKUSMB;11/04/2025;R$ 24,92;Bingo;Blaze;Site
EUJF6C3YYEC;11/06/2025;R$ 54,90;Cassino;Bet365;Site
LGD7JK4E6ZM;27/05/2025;R$ 36,31;Esportiva;Estrela;App
L9TB94TZFU7;03/09/2025;R$ 39,28;Cassino;Pixbet;App
X4VTBJ6UQ8X;29/03/2025;R$ 20,72;Esportiva;Pixbet;App
ZRNWYCD36LS;22/11/2025;R$ 268,21;Bingo;Pixbet;App
SK4NJ5MYTBD;09/10/2025;R$ 36,73;Cassino;Superbet;App
2Y4T7EMQ2HL;28/09/2025;R$ -38,83;Bingo;Bet365;App
7C22DYBN2HQ;03/11/2025;R$ 169,73;Cassino;Estrela;App
XWD6DZDZEGQ;03/05/2025;R$ 30,83;Esportiva;Superbet;App
N7K7UBDVEEQ;20/07/2025;R$ 42,75;Esportiva;Sportingbet;App
W98Z2RMQAEC;06/06/2025;R$ 14,01;Poker;KTO;App
XXY9ZUJTF9V;25/11/2025;R$ 22,06;Cassino;Bet365;App
P8EGBNDSXL4;13/07/2025;R$ 30,94;Cassino;Sportingbet;App
LHHVBSNBG2H;10/03/2025;R$ 55,77;Esportiva;Estrela;Site
CW4E3SWBPME;02/09/2025;R$ 62,66;Esportiva;Estrela;Site
9N9EGE8URCF;15/09/2025;R$ 40,51;Bingo;Superbet;Site
MGP9GVRXTSJ;28/05/2025;R$ 6,49;Esportiva;Superbet;Site
D75J3AKJ3T4;05/07/2025;R$ 2,67;Esportiva;Bet365;App
DRCLYSTCXCU;14/11/2025;R$ 115,82;Poker;Betano;App
5JUYXK75Y69;16/12/2025;R$ 143,39;Esportiva;Sportingbet;App
YLY562YRDR3;25/08/2025;R$ 0,00;Cassino;Pixbet;App
HX4Q6ZY5F28;26/03/2025;R$ -32,43;Poker;Superbet;App
H38QKHJPVWG;01/03/2025;R$ 25,54;Esportiva;KTO;App
MP6CXJ3YSC5;03/09/2025;R$ 65,68;Poker;Bet365;App
YW4DSPTSDRY;02/09/2025;R$ 82,70;Cassino;Pixbet;App
CVR8R2CCH7N;06/04/2025;R$ 158,00;Cassino;KTO;App
FESNR6J6GLA;14/09/2025;R$ 67,77;Cassino;Superbet;App
ED8DHMCSTBR;01/09/2025;R$ 26,03;Esportiva;Estrela;App
Y2W6KUM9CM2;08/08/2025;R$ 57,06;Bingo;Sportingbet;App
PHTEJU3F7Q8;04/07/2025;R$ 171,31;Esportiva;Bet365;App
X3DJF3WXWT4;09/08/2025;R$ 121,47;Cassino;Bet365;App
T5YB2VEZZFH;11/09/2025;R$ 104,10;Cassino;Betano;App
G95EGJ8ZXNP;06/03/2025;R$ 36,50;Esportiva;Superbet;App
ADLFPMSXGCB;13/06/2025;R$ 100,55;Poker;Blaze;App
RJSH7K52S5J;30/10/2025;R$ 16,25;Poker;Blaze;Site
N9YPUSXUDS2;05/11/2025;R$ 10,60;Esportiva;Superbet;App
H9H5FB5R9FK;23/07/2025;R$ 83,34;Cassino;Bet365;Site
W3WA48YASLW;17/11/2025;R$ 36,63;Esportiva;Betano;App
XPQV68NM8NB;26/08/2025;R$ 95,90;Esportiva;Pixbet;App
9CAFU73H9JM;08/09/2025;R$ 71,90;Cassino;Blaze;App
3Y7VRX3WL6Y;14/04/2025;R$ 97,15;Cassino;KTO;App
6RW5PG4AJEW;29/08/2025;R$ 114,78;Esportiva;Pixbet;App
NW34DS6YGSZ;01/08/2025;R$ 32,60;Bingo;Bet365;Site
TQYRJGZBLSK;11/07/2025;R$ 23,04;Cassino;KTO;App
FNVGBVLL4AK;28/04/2025;R$ 32,54;Esportiva;Blaze;Site
HNGUNALM7K2;01/09/2025;R$ 26,28;Esportiva;Bet365;App
B9A6JHL42RJ;02/10/2025;R$ 27,44;Cassino;Pixbet;App
D4UQ37XRW5K;26/03/2025;R$ 66,98;Esportiva;Bet365;App
F54FLJDC795;24/06/2025;R$ 124,47;Bingo;Pixbet;App
D2HW3T6PBWN;02/08/2025;R$ 29,45;Cassino;Betano;App
6ZXC8CAC84D;01/07/2025;R$ 248,50;Cassino;Betano;App
LG3ZKYW8NGN;10/10/2025;R$ 123,93;Esportiva;Pixbet;App
PP4BJXQBQXN;29/06/2025;R$ 36,26;Esportiva;Pixbet;App
6J5WN3BFG2H;05/03/2025;R$ 55,29;Esportiva;Superbet;App
F6RYZAMXRXT;01/07/2025;R$ 91,31;Esportiva;Bet365;App
2LYG9VVGX9Z;16/12/2025;R$ 133,83;Cassino;Bet365;App
52A9ZSEAYHK;21/05/2025;R$ 173,67;Esportiva;KTO;App
B8LGR3F7U77;02/12/2025;R$ 40,79;Cassino;Estrela;App
PW79GR6W49D;29/07/2025;R$ 406,73;Cassino;Blaze;Site
NE5NQ9Q2M8D;14/07/2025;R$ 110,65;Cassino;Betano;App
3ETQ6NH3NFT;30/03/2025;R$ 24,53;Esportiva;KTO;App
9E86GAQZCAJ;09/04/2025;R$ 32,82;Esportiva;Betano;App
T87DLNM93EV;13/04/2025;R$ 81,92;Cassino;Blaze;App
SNWJSM3KD5R;19/03/2025;R$ 38,65;Poker;Bet365;Site
K6PQS8JS8NN;15/09/2025;R$ 85,45;Esportiva;Bet365;App
R5MPHPRW2CR;26/03/2025;R$ 17,56;Esportiva;Betano;App
UYXCT23V6UN;11/11/2025;R$ 49,57;Poker;Betano;App
K3TYQLX7C6H;14/10/2025;R$ 20,34;Cassino;Bet365;Site
744LYJHALKB;25/09/2025;R$ 52,59;Poker;Superbet;App
JSK5PB7ZZY5;29/11/2025;R$ 60,65;Cassino;KTO;App
834QRSG9B99;19/07/2025;R$ 180,38;Esportiva;Blaze;App
LH9JEUVRCD2;02/06/2025;R$ 58,46;Esportiva;Estrela;App
99R2DSG2AZP;01/10/2025;R$ 71,14;Poker;Sportingbet;App
EWY3EQMP8TQ;09/06/2025;R$ 138,00;Esportiva;Sportingbet;App
57WWTPQSR42;01/04/2025;R$ 21,15;Cassino;Sportingbet;App
JJV3KYHKTPH;14/10/2025;R$ 32,66;Esportiva;Estrela;App
YUL9VQ2H8ZW;13/05/2025;R$ 58,80;Cassino;Bet365;App
A9LVMN35FZE;30/08/2025;R$ 45,31;Cassino;Betano;App
PGC64XA5RR6;06/05/2025;R$ 35,66;Esportiva;Betano;App
HA2ZLZU4CG3;21/04/2025;R$ 19,62;Esportiva;Betano;App
49BL38392ZS;10/11/2025;R$ 30,20;Cassino;Betano;App
M4MLKJRBUZ7;01/06/2025;R$ 25,02;Esportiva;Betano;App
WH5VDRLWVWR;25/06/2025;R$ 52,18;Cassino;Sportingbet;App
ZQKA7F4UXY5;22/07/2025;R$ 18,55;Esportiva;Bet365;Site
NGCNVUN9NXX;11/05/2025;R$ 20,37;Esportiva;Pixbet;Site
9EP8UPBFFWR;13/04/2025;R$ 25,50;Bingo;Blaze;Site
KZQRP2B56WK;06/03/2025;R$ 34,02;Cassino;Pixbet;App
SBADRMV4M5E;20/03/2025;R$ 86,03;Cassino;Estrela;Site
9CACW8N4GAR;05/05/2025;R$ 113,07;Esportiva;Pixbet;App
289WBSCPT3X;19/05/2025;R$ 100,87;Esportiva;Superbet;App
P7ADWT2FPM8;24/06/2025;R$ 60,86;Poker;Bet365;App
E68RY2MAE63;31/08/2025;R$ 25,88;Esportiva;Pixbet;Site
FGP87VYCD3C;01/10/2025;R$ 268,43;Bingo;Sportingbet;App
P4AKTWWM5WT;28/10/2025;R$ 25,55;Esportiva;Pixbet;App
V867WBNV4FQ;06/09/2025;R$ 48,76;Esportiva;Superbet;Site
25SRA2N8X33;19/05/2025;R$ 109,53;Cassino;Bet365;Site
G44GB4SJGFZ;11/09/2025;R$ 27,91;Esportiva;Superbet;App
3GG7S7WD7YJ;11/04/2025;R$ 43,26;Esportiva;KTO;App
5ZLSUMZEPJX;12/10/2025;R$ 3,45;Esportiva;Pixbet;App
Z8U258WUCHF;26/11/2025;R$ 114,83;Cassino;Pixbet;App
FEXBRPGJHU3;03/06/2025;R$ 47,82;Cassino;Estrela;Site
EV5R4E43RYJ;17/10/2025;R$ 22,53;Esportiva;KTO;App
U7W458R9RLT;03/12/2025;R$ 46,72;Cassino;Superbet;App
BDRDR86RMJB;12/07/2025;R$ 39,68;Cassino;KTO;App
QGPJEMA2BDK;05/05/2025;R$ 116,37;Cassino;KTO;App
GVUXJ3ZWSRQ;19/08/2025;R$ 64,72;Esportiva;Estrela;App
YWJJ6RY84XW;09/07/2025;R$ 42,25;Cassino;Pixbet;App
NA9JYJWC7BU;02/05/2025;R$ 38,60;Cassino;Estrela;App
B8LGR3F7U77;30/09/2025;R$ 49,65;Cassino;Superbet;App
N2DQBQRSKTR;24/08/2025;R$ -42,57;Esportiva;Superbet;App
4TLTUWGCC45;24/03/2025;R$ 48,95;Cassino;Betano;App
U8VE6JVR4FM;24/08/2025;R$ 81,76;Esportiva;Superbet;App
CAF8W4FKBRV;02/12/2025;R$ 15,59;Esportiva;Superbet;App
NKGJF4XX6ZL;07/12/2025;R$ 97,42;Esportiva;Blaze;App
9G27ZNETAXP;15/06/2025;R$ 112,42;Esportiva;Estrela;Site
M84TA6CP4NN;18/07/2025;R$ 30,37;Poker;Superbet;Site
7HWHMNCRDBU;18/10/2025;R$ 20,43;Cassino;Bet365;Site
SVTN9C4FGVW;07/07/2025;R$ 337,28;Esportiva;Estrela;App
YWNZQLAHX8B;27/03/2025;R$ 20,87;Cassino;Bet365;Site
7V92DHS369G;14/07/2025;R$ 25,66;Bingo;Bet365;App
HCSUEBTPBYY;20/10/2025;R$ 16,77;Esportiva;Bet365;Site
L78KPYQYJ8Y;20/08/2025;R$ 58,13;Esportiva;KTO;App
LJN2B62RKEL;07/03/2025;R$ 250,81;Esportiva;Blaze;App
HG8MMMYUP4F;05/04/2025;R$ 57,78;Cassino;Estrela;App
KRBLCLMAKX9;05/07/2025;R$ 13,05;Esportiva;Sportingbet;App
VZ75J2UUEPL;28/10/2025;R$ 201,16;Esportiva;Superbet;App
F7UNN693BZR;12/03/2025;R$ 11,16;Poker;Betano;App
ZPMAHWYGQUG;17/12/2025;R$ 104,11;Cassino;Pixbet;Site
74LDSPEN7E6;03/10/2025;R$ 27,72;Esportiva;Pixbet;App
73SU62KS43K;14/10/2025;R$ 29,56;Esportiva;Sportingbet;App
PCXTRRGTS6A;25/03/2025;R$ 154,69;Esportiva;Sportingbet;Site
SBA4WZLUESA;04/04/2025;R$ 21,85;Esportiva;Sportingbet;App
RMDNWVNV27S;26/03/2025;R$ 162,49;Esportiva;Bet365;Site
KGVA5LHWZ8N;11/07/2025;R$ 84,25;Poker;Betano;App
M5NRLTVEZU7;23/05/2025;R$ 33,74;Poker;Pixbet;Site
2MA5DA2663P;07/04/2025;R$ 58,63;Poker;Pixbet;App
CW7G6DNL9ER;23/07/2025;R$ 74,24;Cassino;Blaze;App
VMWTYQKV8YF;25/08/2025;R$ 12,77;Esportiva;Blaze;App
36JLBRMDHRR;14/03/2025;R$ 11,75;Esportiva;KTO;App
JAZUUKSVQL8;20/07/2025;R$ 71,10;Bingo;Blaze;App
7U2GTH8HHNS;10/05/2025;R$ 48,33;Esportiva;Bet365;App
