cpf;dt_transacao;valor_aposta;modalidade;casa_aposta;canal
vbs.pyfj.2uva;2025-04-09 00:00:00;22.63;POKER;Blaze;app
5RB2-TQJ2-72C;2025-08-14 00:00:00;35.20;Esportiva;Superbet;app
 7MF7-EWHX-CSW;21-09-2025;32.40;ESPORTIVA;Estrela;app
2xy.x5z2.6ysp;2025-05-24 00:00:00;159.80;Poker;Betano;App
w4k.ac5b.2w37;2025-06-07;6.87;Cassino;Blaze;site
5v6.3ve9.hhec;03-11-2025;193.17;ESPORTIVA;KTO;App
yew.wtyp.xzuy;2025-07-13 00:00:00;45.20;esportiva;Betano;App
rt7.e3yx.g3ls;2025-06-20 00:00:00;18.53;Esportiva;Betano;site
b9n.cwww.8wgh;2025-06-25;47.29;ESPORTIVA;KTO;Site
32YZ-RZRY-Y9Y;2025-05-29 00:00:00;25,52;ESPORTIVA;Blaze;App
y9e.5nsc.qkh5;2025-11-01 00:00:00;114.85;esportiva;Sportingbet;app
DVD2-PEJB-PE4;2025-12-02 00:00:00;35.23;Esportiva;Superbet;site
2sd.62pg.tcgp;2025-03-21;34.51;bingo;Superbet;site
p43.x36j.ax5b;27/09/2025;24.63;ESPORTIVA;KTO;app
j2l.u6jh.a7uf;2025-04-18;12.87;Poker;KTO;App
g65qjz5bk5d;2025-08-17 00:00:00;129,85;Cassino;Bet365;app
ndk.juns.46z8;10/12/2025;98.75;cassino;Estrela;App
XSXP-DBBT-PJV;2025-10-06;91.84;Esportiva;Blaze;site
2l5.6nsj.cmwy;2025-05-14;371.16;cassino;Pixbet;site
5D7P-T4RF-H7C;2025-04-26;40,61;cassino;Pixbet;app
LH9J-EUVR-CD2;21-03-2025;31.22;Cassino;KTO;app
9qe.7wpl.7sjp;12-06-2025;21.62;POKER;KTO;app
 NRTW-LCYT-WTS;14/04/2025;61,85;esportiva;Superbet;App
5m9.ff79.kppj;2025-03-31;26.91;Esportiva;Pixbet;App
hj62gzeqawf;2025-06-06;31.11;esportiva;Pixbet;Site
ERA6-24ZC-X3W;28/08/2025;73.89;Esportiva;Superbet;Site
Q6TM-CG8Q-K9Z;03/06/2025;26.03;Poker;Bet365;App
jwbry88eb74;2025-03-29 00:00:00;84.24;Esportiva;KTO;App
BU7C-TKWG-T5B;2025-07-01;49.70;bingo;Estrela;app
d3h.zr3r.j8zw;2025-05-05;11,17;Poker;KTO;App
zcu.fu6a.778b;2025-04-29 00:00:00;79.76;Esportiva;Bet365;app
5e9wfq7nf68;05/11/2025;110.53;Bingo;Sportingbet;app
 4u6zpevl3mr;11/03/2025;129.20;esportiva;Blaze;App
kgm.4l5h.au7j;2025-04-24;20.45;BINGO;Pixbet;site
ep7pkdbl3l4;04-09-2025;110.85;CASSINO;Bet365;app
k4aehmrfl6h;2025-10-05 00:00:00;19.62;ESPORTIVA;KTO;app
66h.cs25.en2b;2025-09-15 00:00:00;95.24;CASSINO;Bet365;app
k4a.ehmr.fl6h;01-07-2025;16,67;Poker;Pixbet;App
a37.386z.flgc;12/11/2025;28,19;bingo;KTO;site
6J5W-N3BF-G2H;26/05/2025;36,24;esportiva;Sportingbet;site
hlx.exuk.by4z;25/07/2025;30.02;ESPORTIVA;KTO;App
E7TX-BPXU-7BS;2025-06-03 00:00:00;292.69;esportiva;Estrela;App
ZJTL-CAN4-M67;05-08-2025;45.74;CASSINO;KTO;app
zjcq2n93nkj;2025-07-17;122.17;esportiva;Estrela;App
WZ2S-LC28-JEZ;2025-08-29;15,94;ESPORTIVA;Betano;App
rgjfdm9syuj;22/08/2025;R$ 59,42;Cassino;Bet365;Site
mgb.49bw.wee8;2025-09-15 00:00:00;69.26;cassino;Bet365;app
z88.6let.b3rf;25/06/2025;19.42;Esportiva;Blaze;site
4ZTR-Q64N-UNU;2025-06-07;11.69;esportiva;Pixbet;App
t5y.b2ve.zzfh;2025-06-13;156.18;esportiva;Bet365;app
4qqjjm7sspy;2025-07-23 00:00:00;180.39;CASSINO;Pixbet;App
jmr.e82m.yycp;2025-11-05 00:00:00;22,06;Esportiva;Bet365;app
5cb.l5rz.hl6r;09/05/2025;29,68;Cassino;Betano;App
4y488envgre;10/08/2025;62.91;Esportiva;Superbet;App
26r47tga2te;11/08/2025;0.00;Esportiva;Estrela;app
wxm.j5py.ta5a;07-11-2025;19.54;ESPORTIVA;Pixbet;App
JZHV-ZRXK-KHH;2025-04-16;21.13;Bingo;KTO;site
6R4F-LS5B-QP2;24-04-2025;97.75;CASSINO;Estrela;App
cuh.9skw.8h27;2025-04-30;68.15;cassino;Blaze;App
gk3.ey83.2fce;2025-04-03;21.93;Esportiva;Bet365;app
y5t.83fz.h85c;2025-07-24;22.46;CASSINO;KTO;app
MDXB-9AX9-X9D;2025-09-23 00:00:00;33.67;Esportiva;Superbet;app
tsk.wt9q.a2md;2025-05-15 00:00:00;35.28;Esportiva;Blaze;App
3etq6nh3nft;2025-05-25 00:00:00;R$ 33,31;esportiva;Superbet;app
am2.l5mw.pweg;25/11/2025;72.07;Esportiva;Sportingbet;App
w7m.uzcp.7s3d;2025-12-02;-112.91;ESPORTIVA;Estrela;app
QLXJ-JH7M-W6E;2025-06-25 00:00:00;R$ 21,49;esportiva;Sportingbet;App
9g2.7zne.taxp;2025-07-10;146.37;Esportiva;Blaze;site
hmvzye94ufd;2025-06-03 00:00:00;21.84;Esportiva;KTO;App
55pak2wjteg;2025-10-17 00:00:00;42,10;cassino;Blaze;app
c59.kkth.ztml;2025-10-30;39,80;Esportiva;Sportingbet;App
c63rrmkwln2;2025-08-29;33.82;Bingo;Sportingbet;App
55m.fv6u.nhk2;13/04/2025;R$ 183,40;Cassino;Betano;Site
qpzaelbau5c;24-04-2025;R$ 89,59;esportiva;KTO;App
d3s.ul4k.jpub;20/08/2025;47.83;esportiva;Blaze;site
8g7.fuu5.d3gc;08/08/2025;50.19;Esportiva;Pixbet;App
art.wh8l.5mvf;2025-03-01 00:00:00;16.27;esportiva;Estrela;site
 qqd.nbjr.hjbm;2025-10-03 00:00:00;12,73;Esportiva;Bet365;Site
 558.dfq4.zazs;2025-03-10 00:00:00;32,35;CASSINO;Betano;Site
8cg.zstq.sysh;2025-11-30 00:00:00;172.86;Esportiva;Blaze;App
QM3E-4AAJ-BR7;2025-04-24;95.18;CASSINO;Blaze;App
tmx.e9fd.l327;2025-05-26;38,79;Poker;Sportingbet;App
5DFQ-2R46-LR2;08/05/2025;271.05;BINGO;KTO;app
7C22-DYBN-2HQ;28/09/2025;35.61;bingo;Bet365;App
zlx.slr3.t3ks;29/09/2025;11.87;cassino;Betano;App
8m7.fsup.rxmf;2025-06-12 00:00:00;201.13;Esportiva;Betano;app
raq.ffcn.bn9f;2025-12-17;81.39;ESPORTIVA;Bet365;site
4dzzs3r5r7h;14-07-2025;43.61;CASSINO;Betano;site
tqp.fxd3.hm8h;01/06/2025;31.88;Esportiva;Pixbet;App
2fg.2gea.rwz6;2025-03-31 00:00:00;25,67;Cassino;Pixbet;app
pn424zxvhny;2025-08-20 00:00:00;71,53;esportiva;Bet365;app
62GL-WVHV-ZH6;20-11-2025;45,76;Esportiva;Pixbet;App
ekc.vlgy.jfck;2025-11-29 00:00:00;43,83;esportiva;Pixbet;app
w75.h7dh.s9km;2025-07-05 00:00:00;12,89;Cassino;Estrela;app
DAJW-NHK8-9U8;2025-04-21 00:00:00;37.43;esportiva;Sportingbet;App
mhe.6m3r.zcu7;25/06/2025;241.98;Cassino;Bet365;site
99R2-DSG2-AZP;19/04/2025;88.30;CASSINO;Superbet;Site
mhn.jhp5.2k8g;2025-06-12;-18,85;cassino;Estrela;app
 khf.ltr8.tpyy;2025-12-18 00:00:00;7.14;Esportiva;Superbet;Site
8c5pryv64hj;31-08-2025;47,18;Cassino;Betano;App
z62.lwbx.uhlt;2025-12-13 00:00:00;65.86;esportiva;Sportingbet;app
ag7vs8pb8a3;08-06-2025;34,01;bingo;Superbet;App
qat.t9an.bydl;21/08/2025;31,59;CASSINO;Bet365;app
x386jxt2e9e;2025-05-04 00:00:00;38.61;esportiva;Estrela;app
 9MTE-8725-ARN;2025-04-09;16.99;esportiva;Bet365;app
xmr4xkazlcv;15-05-2025;38.37;Esportiva;Betano;app
32z.gwkm.slkj;2025-03-30;72,77;POKER;Sportingbet;App
36EA-DXUC-HTZ;19-04-2025;57,25;Esportiva;Estrela;app
sxwj9zuz2u7;26/06/2025;17,13;Esportiva;Pixbet;App
yt5.zzu4.9kge;19-10-2025;57,17;Cassino;Betano;app
73s.95dx.aqxj;2025-07-20 00:00:00;66.34;ESPORTIVA;Bet365;site
mqm.hbjz.q3x9;2025-08-16;214.01;BINGO;Bet365;app
uxu.nnfs.h9mu;2025-07-14;23.97;esportiva;Bet365;app
nrp.czff.sjhq;21/03/2025;17.40;ESPORTIVA;Pixbet;app
djt.4cue.kykz;2025-05-01 00:00:00;52.53;cassino;Sportingbet;app
45bgtq49mwp;2025-05-06;49.66;ESPORTIVA;KTO;App
e5uznwjshnp;2025-03-06 00:00:00;32.32;Esportiva;Sportingbet;app
lrf8lh3y95a;2025-06-09;46,62;cassino;Betano;site
m5u.93wa.qwsh;2025-08-27 00:00:00;39,38;esportiva;KTO;App
 e6r8l2fuchu;30-05-2025;95.74;Bingo;Sportingbet;app
2QWW-GUXX-HTP;17-06-2025;22.76;ESPORTIVA;Blaze;App
VWEL-B3MF-ZKB;04-04-2025;193.74;esportiva;Bet365;site
wlm.mzqy.7ffm;2025-06-07 00:00:00;30.87;bingo;Betano;App
5V3B-RYUJ-5XC;2025-11-13 00:00:00;R$ 53,15;ESPORTIVA;Bet365;App
 45xuwysk4cg;2025-12-02;25,96;ESPORTIVA;Sportingbet;site
b77.npmf.66up;17/09/2025;22.13;CASSINO;Sportingbet;app
tcbwkyedygb;2025-05-17 00:00:00;49.60;Bingo;Superbet;site
vfy.dwcy.mtac;2025-09-03 00:00:00;27,36;Cassino;Sportingbet;app
ecu.8y4m.ejze;2025-05-06 00:00:00;68.07;POKER;Superbet;app
aa77ew78k4w;08/07/2025;62.45;esportiva;Estrela;Site
6bg.ndxy.x7qd;2025-08-09;41.39;ESPORTIVA;Estrela;App
jsyz4cl7xuy;2025-07-19;88.81;cassino;Superbet;App
DTQ2-PPHR-CUN;2025-06-10;104.12;ESPORTIVA;Blaze;Site
MQ8T-TE3L-C9G;2025-10-07 00:00:00;73.84;bingo;Pixbet;App
rlxex6yp4tt;2025-10-07 00:00:00;24,64;POKER;Blaze;app
rrkm274xdry;2025-12-19 00:00:00;9.03;esportiva;Betano;app
je5.mrwv.89uq;2025-10-12;49,23;esportiva;Pixbet;App
HPDA-L5BY-28F;13/11/2025;32,92;ESPORTIVA;Sportingbet;App
kp9.g6xd.qrma;2025-05-24 00:00:00;40,69;Cassino;Bet365;site
 7ya.72jq.6w8k;05-10-2025;7.82;CASSINO;Superbet;site
6sv.5m8z.gfut;2025-11-26;95.30;ESPORTIVA;Betano;App
bvv.k38q.pgap;2025-12-17 00:00:00;64.32;Cassino;Superbet;App
 9ZBE-FQS4-CRF;2025-07-28 00:00:00;67.93;Esportiva;Superbet;Site
 4c6.vsjs.3ud2;2025-05-29 00:00:00;76.85;bingo;Pixbet;App
zef.33w8.2e7e;2025-03-31 00:00:00;81,35;esportiva;Blaze;Site
umr.w5by.ugmt;2025-07-22 00:00:00;67.86;CASSINO;Sportingbet;Site
289W-BSCP-T3X;21/10/2025;R$ 94,66;poker;Sportingbet;App
GWN9-ES2T-ZAD;2025-06-13;7,11;Cassino;Superbet;app
lpy.zhab.lqfa;2025-07-31 00:00:00;106.90;Cassino;Estrela;app
HVGE-5SK4-4AK;05/05/2025;R$ 32,27;cassino;KTO;App
C63R-RMKW-LN2;24/03/2025;40,04;Bingo;Bet365;app
p9v.nwdg.2dje;12/06/2025;94,55;esportiva;Betano;App
PW6K-546Y-EMT;16/06/2025;74.65;POKER;Sportingbet;site
a33nyxh2amr;20/10/2025;83,78;CASSINO;Estrela;app
67ykxzecwu2;2025-10-23;26,53;esportiva;Bet365;Site
NKXZ-AQKH-N3B;18/05/2025;71,49;ESPORTIVA;Sportingbet;App
ezy.e3xb.v584;12/12/2025;39,71;ESPORTIVA;KTO;app
cyf.pw6t.cw23;05/08/2025;39,92;CASSINO;Bet365;Site
6nk.e7n4.l85k;2025-08-21 00:00:00;94,41;CASSINO;Bet365;app
mnyhf8mfyg2;29/11/2025;106.10;Poker;Sportingbet;app
9E86-GAQZ-CAJ;2025-10-02;54.97;esportiva;Sportingbet;app
bs3t7lb2c2z;15-04-2025;130.30;Cassino;Superbet;App
U48S-CQZP-T3X;2025-05-02;32.90;Esportiva;Estrela;site
G2QV-7BB7-5QJ;2025-12-18 00:00:00;26.92;ESPORTIVA;Sportingbet;App
dh6.x7l3.xmfs;2025-09-06 00:00:00;18.44;cassino;Superbet;App
Z6R6-HAH6-5QG;16/06/2025;R$ 34,22;ESPORTIVA;Sportingbet;App
5vk259tudn3;2025-09-01 00:00:00;138.60;cassino;KTO;App
unp.uult.k8t4;2025-09-08 00:00:00;96.93;ESPORTIVA;Betano;Site
xh9.cur4.6twy;2025-06-22;88.76;Esportiva;Estrela;app
TSKW-T9QA-2MD;13-08-2025;14.03;Cassino;Bet365;App
VN83-GKQE-XHJ;2025-08-19 00:00:00;106.01;esportiva;Estrela;App
8cg.zstq.sysh;2025-09-05 00:00:00;15.03;CASSINO;Blaze;app
wfsqkkcunr5;27/09/2025;38.56;cassino;Betano;App
hbduvmepprb;2025-03-02;118.61;Esportiva;Pixbet;site
qe6.jmlr.uuwj;25/05/2025;34.84;esportiva;Pixbet;Site
VSQR-FMMX-VPS;24/07/2025;9.52;CASSINO;KTO;site
evv.2yty.v7af;2025-10-13 00:00:00;38.24;cassino;Betano;app
ykxrtjq9f89;15-07-2025;260.63;BINGO;Superbet;App
87e.jtes.u23s;2025-09-15 00:00:00;191.83;Poker;Superbet;Site
9HX5-ZSVL-T2Z;2025-06-11;109.88;BINGO;Estrela;app
KEQW-P3BA-9L8;2025-10-03;R$ 6,87;CASSINO;Sportingbet;app
gbf.yhvv.fqr8;27/07/2025;19.24;CASSINO;KTO;app
bqrrljbmn3c;2025-08-31 00:00:00;29,75;Esportiva;Sportingbet;site
FPRX-N898-V66;2025-08-12 00:00:00;105.18;esportiva;Sportingbet;app
vezx3q953t7;2025-04-16 00:00:00;27.49;Esportiva;Estrela;app
rqq.e5ar.jwtn;06/06/2025;55.56;CASSINO;Pixbet;App
snl.pvml.banc;29-05-2025;48.49;ESPORTIVA;Bet365;app
yh98vd22vkb;2025-12-07 00:00:00;26.91;Esportiva;Sportingbet;site
yyed3xax92j;2025-08-14 00:00:00;69,28;ESPORTIVA;Bet365;App
a25.5zhk.cry6;2025-07-30;32.80;Poker;KTO;site
PHTE-JU3F-7Q8;2025-04-22 00:00:00;76.84;Esportiva;Estrela;app
NRTF-PWKT-J4Q;2025-06-25;R$ 177,10;Cassino;KTO;site
vut.73tz.9t6l;2025-07-03 00:00:00;188.61;Poker;Bet365;App
ttr.gmvv.f3ys;02-11-2025;15.58;esportiva;Betano;App
t7mucpxtfts;2025-09-29 00:00:00;24.98;CASSINO;Pixbet;site
kwqvgu8ljns;2025-05-11 00:00:00;9,71;Esportiva;Pixbet;site
ZJCQ-2N93-NKJ;27-06-2025;110.16;cassino;Sportingbet;app
ju2645uhast;31-07-2025;19.82;esportiva;Superbet;App
v8y.eb8f.hm7d;14/04/2025;22.66;Cassino;Pixbet;App
jm3.l59f.sjbe;08-09-2025;R$ 42,47;cassino;Sportingbet;App
5uxpw4jwjcr;06/07/2025;93.00;ESPORTIVA;Estrela;App
6QDQ-XSYP-HVE;2025-03-03;42.53;esportiva;Bet365;app
hkv.ntfu.gcay;2025-03-13;59.90;poker;Superbet;app
5wd.msmt.gmkj;17/09/2025;33.48;CASSINO;Superbet;site
h5h.ct8t.b7mq;08/08/2025;R$ 45,43;poker;Bet365;app
6GEG-59PG-6S5;09-09-2025;31.84;ESPORTIVA;Sportingbet;site
bzbwj94alcq;09/12/2025;35.13;Esportiva;Betano;App
ah2pyrg9gl6;07/06/2025;39.25;esportiva;KTO;App
tkecrvaq66r;2025-06-15 00:00:00;15.50;Cassino;KTO;site
8QC7-3GDE-QV5;2025-11-09 00:00:00;26.33;ESPORTIVA;Sportingbet;app
h5x.xq9l.vply;25/04/2025;64,84;Esportiva;Pixbet;app
QXWV-ATJ3-SD6;2025-07-11;74,56;Esportiva;KTO;app
m3m.mn23.vjmt;2025-10-18;23,92;Esportiva;Sportingbet;App
SU7X-UD93-MJ8;30-10-2025;78.98;Esportiva;Pixbet;site
6RBA-U9WF-W8A;2025-11-02 00:00:00;57.87;Cassino;KTO;app
rvgc9bbdtjh;2025-10-10 00:00:00;R$ 71,28;ESPORTIVA;Betano;app
drd7tgvtsu7;17/05/2025;125.13;bingo;Sportingbet;App
8wy.eune.szqe;05/12/2025;26.26;BINGO;Superbet;site
UQJV-UDY6-FMP;19/09/2025;23.88;Esportiva;KTO;App
6lz73axf5c9;07/04/2025;34,42;ESPORTIVA;Bet365;app
epj65tgkckf;2025-06-11 00:00:00;403.19;poker;Pixbet;site
VD2B-VZQW-GXF;2025-06-23 00:00:00;13.58;Poker;Betano;App
 k65.saad.yfcx;19/04/2025;24.76;ESPORTIVA;Blaze;app
 72svsu2bgb3;26/03/2025;48.88;ESPORTIVA;KTO;site
23bj272cup3;2025-11-27 00:00:00;28.57;bingo;Estrela;App
2ly.g9vv.gx9z;17/10/2025;66,93;cassino;Blaze;Site
DWRJ-NTHU-Y4T;2025-11-09;14.10;CASSINO;Sportingbet;App
7k3cm2hqs82;2025-10-22 00:00:00;37.83;cassino;Bet365;App
fp8.adcz.4wc7;09/09/2025;135.23;cassino;Superbet;app
h7s.z6ub.basa;2025-09-30 00:00:00;62.02;Esportiva;Sportingbet;App
z42vn6268hy;2025-04-14;12.75;BINGO;Sportingbet;site
r4u.6mzb.lawz;2025-08-20;116.68;esportiva;Betano;app
 wd2.twq6.96jf;2025-03-13 00:00:00;33.84;ESPORTIVA;Blaze;app
2u4ln85clqn;2025-09-18;53.29;bingo;Pixbet;App
ell.fxms.hdbb;2025-08-15 00:00:00;13.41;POKER;KTO;app
ARKZ-APRK-5RM;15/07/2025;82,93;poker;KTO;app
vmw.tyqk.v8yf;30-04-2025;78.05;Cassino;Bet365;App
bmp4d8bhe6u;2025-08-02 00:00:00;58.62;Esportiva;Sportingbet;Site
FDF8-A8ZK-KCV;08/07/2025;118.06;esportiva;Blaze;app
k4w.22qc.phx8;2025-10-05 00:00:00;22,95;CASSINO;Blaze;App
wb6.xncs.65d2;2025-03-18 00:00:00;7.19;esportiva;Superbet;App
5z6ek4gxc9k;2025-07-12 00:00:00;10.21;cassino;Superbet;Site
clz.4ue8.qxut;15/06/2025;56.81;Bingo;KTO;App
zd3.p7km.xddl;31-10-2025;100.26;esportiva;Estrela;App
 ZLZN-962U-7KV;15-04-2025;10.80;cassino;Superbet;app
ZJCQ-2N93-NKJ;2025-03-31 00:00:00;73.25;Cassino;Betano;site
n9r.3mk3.rzzz;27-11-2025;20,60;ESPORTIVA;KTO;Site
k42ufpjvcp9;2025-11-07;98.93;ESPORTIVA;KTO;app
xsjhufjngll;2025-03-29 00:00:00;22.91;Esportiva;Pixbet;Site
tz2l8rrsplx;2025-11-18 00:00:00;32,90;Esportiva;Betano;app
EZBH-4JRP-MCA;2025-08-13;27,53;Esportiva;KTO;App
9dj.qdk6.u7jt;2025-07-13 00:00:00;30.22;Cassino;Superbet;app
6rbau9wfw8a;04/03/2025;75.63;ESPORTIVA;Estrela;app
9mm.j5e9.tp2r;2025-09-08 00:00:00;12.61;ESPORTIVA;Blaze;App
rzwzhqpktq3;30/06/2025;29,71;cassino;Blaze;app
 87D5-3UD8-Q8X;15-08-2025;33.26;Esportiva;KTO;App
gj3whr7gl6x;06/07/2025;232.24;ESPORTIVA;KTO;app
e2jav3x8mrb;2025-12-09 00:00:00;22.69;Esportiva;Blaze;App
xhq.74c8.n8n4;2025-06-05 00:00:00;51,30;cassino;KTO;app
EUGL-CFMU-KRQ;2025-06-02;14,37;Esportiva;Estrela;app
l78.27v7.s3qz;2025-03-03 00:00:00;46.42;Esportiva;Superbet;Site
4KZP-4W7Q-MLT;2025-05-02 00:00:00;71,92;CASSINO;Estrela;app
 Z84J-ZFSC-FZM;2025-10-27 00:00:00;31.75;poker;Betano;App
vzebdzk35yn;2025-06-13;R$ 18,82;Cassino;Pixbet;Site
9VUR-7PRC-GGB;2025-10-22;51.73;ESPORTIVA;Sportingbet;app
3kf.egpp.nlqw;2025-11-22 00:00:00;R$ 24,56;BINGO;Estrela;site
2JAA-GT58-2D9;28/03/2025;20.24;Cassino;Superbet;site
n3p.xuey.tbjt;2025-05-04;24,27;poker;KTO;App
JJTL-YQPU-MZ4;02/05/2025;20.96;Poker;Superbet;App
dqplqepf5tp;2025-05-06 00:00:00;41.55;BINGO;Betano;Site
7nr.ggkf.3hxh;2025-07-14;72.67;Esportiva;Estrela;app
lqa.5fxb.exbe;18/07/2025;22,94;Esportiva;Pixbet;app
7z63ny2e7rl;2025-06-14;R$ 224,99;ESPORTIVA;Betano;App
6y6.uql7.yg8b;04/11/2025;60.27;Bingo;KTO;Site
hux.8pf4.wydk;2025-09-17;57.71;esportiva;Blaze;App
nn9.485q.n9r9;2025-11-09 00:00:00;50.09;cassino;Superbet;App
dtc.a2es.frtf;2025-09-09 00:00:00;22.21;Cassino;Blaze;App
7er944zvmtp;2025-08-27 00:00:00;14.41;Cassino;Blaze;App
 VEZX-3Q95-3T7;06-11-2025;71.60;Cassino;KTO;site
n8l.kr8u.bj9e;2025-04-22;64,96;Cassino;Superbet;app
5x7dwnch3ce;2025-09-30 00:00:00;23.15;ESPORTIVA;Superbet;App
 yfmv9y88yds;29-07-2025;34,30;BINGO;Pixbet;app
572Y-8F2S-YDV;09/05/2025;64.12;CASSINO;KTO;app
T6HE-RG4D-H97;2025-03-13 00:00:00;18.04;Poker;Bet365;App
k86.x5tm.2n7q;2025-09-15;18.54;Bingo;Betano;App
MQ8T-TE3L-C9G;2025-11-12 00:00:00;39.56;Cassino;KTO;app
9jg9egc2s7p;18-05-2025;R$ 17,65;esportiva;Estrela;App
hj5.unk5.mtch;25/03/2025;167.61;CASSINO;Blaze;App
gm2.78nr.sbdb;19/11/2025;32.70;ESPORTIVA;Estrela;app
98dye2s5g77;13/09/2025;68,90;ESPORTIVA;Bet365;app
bdgmvyuwzqg;2025-06-07 00:00:00;24.12;Bingo;Bet365;site
3e7mqbw83w2;2025-08-19;22,46;Poker;Sportingbet;site
d89ggm8rrus;25/09/2025;37.79;esportiva;Blaze;app
7K8M-5QLY-YMU;2025-07-21;29.37;Esportiva;KTO;App
 lhj.r9wk.ehnq;2025-10-01 00:00:00;35.87;Esportiva;Betano;App
8ba.rb28.yd4t;30/09/2025;44.38;Cassino;Blaze;site
778.339k.v8d7;18/11/2025;54.59;esportiva;Estrela;app
pxd7en48rrb;2025-03-30 00:00:00;52.70;cassino;Estrela;Site
URZQ-C398-SMV;2025-05-22;68,48;ESPORTIVA;Betano;app
gfmfejlc9ht;20-04-2025;70.95;bingo;Bet365;App
5dfq2r46lr2;04/03/2025;134,58;CASSINO;KTO;app
3RAX-RY3F-DP6;23-10-2025;39.63;Cassino;Pixbet;Site
55MF-V6UN-HK2;22-11-2025;35,26;Bingo;Pixbet;site
cmkckq26fj6;2025-11-29;40.85;ESPORTIVA;KTO;App
cgudzkrzb95;2025-09-27 00:00:00;59.20;bingo;Sportingbet;App
haga8l7nrdd;2025-09-16;21.22;esportiva;KTO;app
nfaqc73y6pd;2025-04-24;30.51;Esportiva;Estrela;Site
zuueq4zmbfp;2025-09-14 00:00:00;121.65;CASSINO;KTO;app
5qx.putr.ulgt;03/12/2025;31.35;Esportiva;Bet365;App
an4.8en4.attm;2025-08-23;23,82;cassino;KTO;Site
 qy8.xde5.rveg;2025-11-24;32,11;POKER;Bet365;Site
gwy4ve2pe76;2025-05-08;15.02;Poker;KTO;site
tq4.nset.9d2j;2025-03-26;98.09;ESPORTIVA;KTO;app
RHML-DSHK-GBE;2025-09-13 00:00:00;36.96;esportiva;Blaze;App
xy8ybnhhh56;2025-03-30 00:00:00;19,35;Bingo;Sportingbet;app
mgj27346zk2;01-10-2025;32.49;Esportiva;KTO;App
4xsauc55t5a;2025-12-03 00:00:00;39,50;esportiva;Sportingbet;app
R4H7-5T8G-U8T;2025-04-24;94.90;Cassino;Superbet;app
dn9u6q7t4th;03/07/2025;141.96;ESPORTIVA;Blaze;app
yy6.zkqx.2kj6;2025-05-31 00:00:00;199.15;ESPORTIVA;Betano;app
ZXWK-LK7R-GKT;20/07/2025;157,87;cassino;Betano;App
gj3.whr7.gl6x;2025-08-29 00:00:00;82.35;Esportiva;Superbet;site
x4vtbj6uq8x;2025-05-18 00:00:00;108,47;CASSINO;Superbet;App
 vfkm85fyrhh;02/11/2025;19.70;Poker;Pixbet;Site
qu2.jg5h.x4bk;2025-06-01 00:00:00;25.89;cassino;Blaze;app
xgs.8qmp.68dw;2025-08-01;23,35;bingo;Sportingbet;App
nga.9qye.jwtl;2025-03-08 00:00:00;35.90;esportiva;Betano;App
ks3.tefr.m454;16/12/2025;20,29;esportiva;Pixbet;App
89mpjc3nx9u;24/10/2025;23.02;Bingo;Sportingbet;app
 T48R-B4K9-6FX;02-04-2025;32,50;esportiva;Betano;Site
9jxfpnwxby2;2025-05-22;140.93;CASSINO;Betano;site
v868w58ev92;07-12-2025;23.54;Esportiva;Betano;app
hfq.tras.qcsk;2025-09-30 00:00:00;99,65;ESPORTIVA;Sportingbet;site
d2p.55qd.ptwp;2025-08-20;15.09;Bingo;Betano;site
4gp.5z6l.krx6;2025-03-17 00:00:00;R$ 32,18;Esportiva;Betano;App
ZS77-E33D-HH2;2025-11-10 00:00:00;76.62;POKER;Pixbet;App
x38.eutw.y4jb;2025-09-26 00:00:00;193.60;esportiva;Superbet;App
m62ybv9yu8q;29/11/2025;86.07;ESPORTIVA;Estrela;App
3QCX-EVPC-NS7;11/06/2025;85.79;cassino;Superbet;App
82q.3963.2w6p;18-10-2025;82.68;Cassino;Betano;app
6QDQ-XSYP-HVE;2025-11-05 00:00:00;160.31;CASSINO;KTO;App
qjhf3xjrsb7;2025-06-29 00:00:00;20,42;Esportiva;Sportingbet;site
zuu.eq4z.mbfp;2025-08-17;34.43;ESPORTIVA;Blaze;app
ecac7wzn5ne;19/10/2025;71.40;CASSINO;Pixbet;app
2qtjprus8jz;2025-09-09 00:00:00;59.21;cassino;Sportingbet;App
qdewlwzdv3c;07-11-2025;133.97;Esportiva;Estrela;App
5ehttvqsbp6;07-11-2025;35.89;Esportiva;Sportingbet;App
k5r.5d8g.yas9;13/08/2025;29.65;Esportiva;Blaze;App
8qv62b95yyf;14/09/2025;14.70;poker;Superbet;app
jszqqzkyrxx;2025-05-09;99,05;CASSINO;Blaze;app
36jf2d5xy3n;2025-11-08;16.32;Esportiva;Betano;Site
bjp.vumk.sm7b;06/12/2025;24.46;cassino;Pixbet;app
 xs6.33p7.zmj3;11-05-2025;25,12;Bingo;KTO;Site
j5k.pjjm.jr3l;2025-06-08 00:00:00;72.43;Poker;KTO;site
5ce.kd5f.sdjj;2025-11-12 00:00:00;77.90;POKER;Bet365;app
lgn.5ph5.wq27;2025-05-17;24.03;Bingo;Pixbet;App
vmg.ugte.uf6l;2025-05-25;91.97;cassino;Blaze;App
az9p6lbg24k;2025-09-19 00:00:00;32.44;Bingo;Bet365;App
gppswunkfyq;2025-10-27 00:00:00;70.11;Esportiva;Bet365;App
v7s.xun6.p3vx;2025-09-22 00:00:00;107.96;CASSINO;Betano;Site
