id_contrato;cpf;dt_contratacao;produto;canal_originacao;valor_contratado;prazo_meses;taxa_juros_am;limite_aprovado;score_bureau;renda_declarada;idade;uf;sexo;status_contrato;fpd_15;over30_3m;over60_6m
C0021097;G4W3G8PR7WH;14/09/2025;CREDIARIO;loja;275,77;9;5,58;614.50;672;4.680,00;36;DF;M;Ativo;0;0;NAO
C0033635;BTW9PJEPWA4;2025-08-04;cartao;parceiro;737,02;10;13,07;1.130,68;492;4.210,00;47;BA;M;Ativo;0;0;NAO
C0050706;84VX39GW3EQ;14/09/2025;ep;APP;R$ 490,20;12;8,07;1.163,65;597;N/I;55;RJ;F;Ativo;0;0;NAO
C0005685;8TRD3SH2HST;02-09-2025;Cartão;site;R$ 201,49;6;15,80;386.65;477;NULL;58;SP;M;Cancelado;0;1;SIM
C0028801;79396HG5ZQ4;09/08/2025;cdc;SITE;592,35;12;10,37;R$ 1.329,40;687;3040.00;31;RS;F;Ativo;0;0;NAO
C0042637;NLHHMJ2K62B;01/08/2025;cdc;loja;1.078,35;3;7,95;1.111,96;556;NULL;25;SP;F;Ativo;1;1;SIM
C0006564; MUQBJKB2N35 ;14/08/2025;Empréstimo Pessoal;SITE;458,52;24;12,38;R$ 590,32;494;3.150,00;57;DF;M;Ativo;0;0;NAO
C0038459;7DUKXJPRPF8;02/12/2025;Emprestimo Pessoal;app;948,18;18;9,63;R$ 2.173,47;631;2.070,00;35;CE;M;Quitado;0;0;NAO
C0040834;AHPXHBNYVQA;18/06/2025;CREDIARIO;APP;R$ 589,56;24;6,50;1.169,29;636;R$ 2.330,00;58;DF;M;Quitado;0;0;NAO
C0013233;6KKZHSFCMES;10/08/2025;EP;Parceiro;1.338,91;9;6,29;R$ 2.348,74;743;2.340,00;47;SP;M;Ativo;0;0;NAO
C0015260;DG7B9VMK8PJ;01/09/2025;ep;LOJA;662.51;12;8,84;782,15;618;1970.00;50;SP;F;Quitado;0;0;NAO
C0047179;R4EQC2B96RW;2025-09-20;Cartão;Site;450,23;6;5,81;759,52;766;0;18;SP;F;Ativo;0;0;NAO
C0041819;8G3P22TVQY2;26/09/2025;cdc;app;955,61;3;9,73;1.703,04;655;2.410,00;41;SP;M;Cancelado;0;0;NAO
C0036422;MP6CXJ3YSC5;01/07/2025;CREDIARIO;Site;1220.96;3;12,58;2.788,57;539;4.920,00;19;SP;M;Ativo;1;1;SIM
C0006703;KSCSZQYWR9V;19-11-2025;Empréstimo Pessoal;App;386,79;12;8,36;795.14;605;R$ 1.600,00;53;MG;M;Cancelado;0;0;NAO
C0035582;ULBNFWWDYLK;28-09-2025;Crediário;App;822,59;18;11,98;1.424,04;543;R$ 1.330,00;34;DF;M;Ativo;1;1;SIM
C0038501;Y9NXE29FE8M;14/11/2025;CARTAO;app;1.822,38;6;12,91;2.300,34;537;2620.00;36;SP;F;Ativo;0;1;SIM
C0038038;TVYS59NMBSZ;10-09-2025;cdc;App;416,84;9;8,55;522,95;680;2790.00;50;GO;F;Ativo;0;0;NAO
C0014215;HNPBZC4QQAW;2025-07-25;Emprestimo Pessoal;loja;539,44;18;9,28;751,03;623;2.780,00;44;PR;M;Ativo;1;1;SIM
C0033128;YLR56UQKZXP;24-11-2025;CARTAO;Loja;713.21;6;2,50;1.210,81;900;2.330,00;35;MG;M;Ativo;0;0;NAO
C0029089;ck2p5kk47eg;2025-06-21;cartao;Loja;3.871,54;3;18,00;6.288,53;416;1.400,00;41;SP;M;Ativo;0;0;SIM
C0009354;LTL428J7HWF;05/11/2025;Emprestimo Pessoal;Parceiro;777,20;6;9,58;R$ 1.125,19;550;3240.00;43;GO;M;Ativo;0;0;NAO
C0038566;3JMSAG5U3VZ;05/09/2025;Cartão;App;817.24;24;8,50;1793.17;-1;7.740,00;26;PR;M;Ativo;0;1;SIM
C0001949;JA4SWW8ELKT;30/09/2025;cartao;Parceiro;348.09;10;6,86;R$ 456,23;710;R$ 3.400,00;29;MG;M;Cancelado;0;0;NAO
C0032580;25Z3WMM3TX5;03/07/2025;ep;SITE;368,45;24;4,62;398,65;790;3.380,00;61;SP;F;Cancelado;0;0;NAO
C0042447;T3PRYZ4LB9T;16/08/2025;EP;App;R$ 791,27;24;15,28;1.061,94;552;1.890,00;33;RS;M;Ativo;0;1;SIM
C0031000;tq3vujs78md;28/07/2025;CREDIARIO;Site;3011.61;6;16,42;R$ 6.764,10;472;1550.00;61;BA;F;Ativo;0;0;NAO
C0010815;GLMZX4S4AEV;2025-10-14;Empréstimo Pessoal;PARCEIRO;1.229,52;18;5,10;2.711,54;790;R$ 1.180,00;48;PE;M;Ativo;0;0;NAO
C0011169;UVWEWU4CS74;2025-10-12;CDC;site;1.946,48;12;2,50;2541.73;809;3260.00;36;GO;M;Ativo;0;0;NAO
C0033104;UUN3BSGTNZH;22/07/2025;EP;Parceiro;387.30;12;6,78;683.04;681;2240.00;46;MG;M;Ativo;0;0;NAO
C0025101;YT6D6F9MM88;10/09/2025;Emprestimo Pessoal;SITE;1.132,66;3;5,28;1269.86;714;2730.00;61;BA;F;Quitado;0;0;NAO
C0022737;XZLMCVH3QEW;22/11/2025;Empréstimo Pessoal;loja;R$ 1.737,52;18;7,39;3.094,41;692;;47;SP;F;Ativo;0;1;SIM
C0037307;TK3MEXB3VUK;06/08/2025;Emprestimo Pessoal;app;R$ 1.276,09;24;13,60;2638.83;567;;39;MG;F;Ativo;0;0;NAO
C0041130;4ZAV8VGFLVY;2025-11-21;CREDIARIO;APP;472.62;10;8,09;641.69;615;2.030,00;20;PR;M;Ativo;0;0;NAO
C0026849;FYE46ADSQP2;12/06/2025;EP;APP;345,80;12;12,60;540.44;585;2390.00;24;PR;F;Quitado;0;0;NAO
C0051277;4MX9L8YHY8H;27/11/2025;CREDIARIO;Parceiro;666,09;18;9,27;1179.91;585;-;46;BA;M;Ativo;0;0;NAO
C0015778;WRFWQNAVJYL;16/06/2025;Cartão;Loja;988.51;18;12,77;1025.76;583;3.050,00;52;PE;M;Ativo;0;1;SIM
C0032624;HKDM5YNP9QL;13/09/2025;Crediário;parceiro;R$ 645,48;12;11,66;891.66;645;2.010,00;48;RJ;M;Ativo;0;0;NAO
C0018436;HE6YEANAZYQ;17/11/2025;ep;PARCEIRO;2972.47;12;12,22;4.439,17;543;2500.00;50;SP;M;Ativo;0;0;NAO
C0023923;BTSBV7FEY58;2025-10-09;ep;App;R$ 852,62;10;9,58;R$ 1.523,40;728;R$ 3.080,00;44;PA;F;Quitado;0;0;NAO
C0033927;QK4W86B9HFB;17-08-2025;CDC;parceiro;935,13;10;2,50;1.235,50;840;;53;SP;M;Ativo;0;0;NAO
C0027558;KT7L7D5PVRN;26/10/2025;CDC;site;336,73;12;15,46;506,03;531;1.920,00;57;BA;M;Ativo;1;1;SIM
C0032309;VJDGHJ8JH9Y;12/09/2025;Crediário;Parceiro;377,72;3;11,06;R$ 798,94;564;R$ 2.440,00;27;GO;F;Ativo;0;0;NAO
C0026138;LR6G723H2D3;05/09/2025;cdc;Loja;1.867,80;6;14,71;3.445,94;545;;46;SP;F;Ativo;0;0;SIM
C0000254;ZNN6TEZUSZ7;31/07/2025;Cartão;Site;R$ 726,36;6;6,61;1.619,25;663;600,00;50;SP;F;Ativo;0;0;NAO
C0043527;Z2NQMRBF3L7;02/11/2025;Emprestimo Pessoal;Site;609,99;12;10,59;881.46;604;R$ 3.720,00;52;PE;M;Ativo;0;0;NAO
C0031303;zbk4d85nws3;07-07-2025;CDC;APP;953,04;24;7,51;2.191,68;716;0;18;RJ;F;Ativo;0;0;NAO
C0049395;C5TGHWMJQ8H;02-10-2025;Crediário;Parceiro;655,46;6;7,06;1378.98;633;4.850,00;34;MG;M;Ativo;0;1;SIM
C0035143;3T266WXRZQR;2025-07-06;Crediário;app;R$ 251,10;10;7,38;373.41;659;2.420,00;66;DF;M;Cancelado;0;0;NAO
C0041202;5QXPUTRULGT;2025-07-26;Crediário;SITE;564,50;9;11,43;1.085,35;540;3910.00;22;PE;F;Cancelado;0;1;SIM
C0031256; VY4GAHPCRPH ;2025-10-08;CREDIARIO;Site;649,48;10;7,26;1.380,94;768;2.400,00;34;DF;M;Ativo;0;0;NAO
C0030580;AHEJUC2NTXU;09/07/2025;CARTAO;site;423,50;18;3,91;666.93;735;2890.00;48;PA;F;Ativo;0;0;NAO
C0000691;6qaaph7d6gd;2025-07-14;CARTAO;APP;824,72;18;5,82;1.898,32;671;0;37;PE;M;Ativo;0;0;NAO
C0007031;JBJZKTG763Z;01/09/2025;CREDIARIO;site;513,66;24;7,76;1.060,82;616;R$ 7.280,00;22;RS;M;Ativo;0;0;NAO
C0020651;knsjbg2hrst;30-09-2025;cdc;App;413,85;12;9,07;921,44;647;2.140,00;58;PR;F;Ativo;0;0;NAO
C0011721;PVN3BUYTXVF;28/07/2025;CREDIARIO;LOJA;1.474,32;3;8,18;R$ 1.683,79;698;1960.00;49;PA;F;Ativo;0;0;NAO
C0007441;KGDFAAPV4LK;19-08-2025;CDC;app;306,53;9;11,71;723,59;503;3.290,00;32;SP;M;Cancelado;0;1;SIM
C0030999;VW3EA5HVYRE;05/09/2025;Emprestimo Pessoal;site;673.43;18;3,89;1.235,84;869;R$ 3.780,00;47;SP;F;Ativo;0;0;NAO
C0046386;2U8Q9ZRAQ4C;07/11/2025;CDC;app;309,72;6;16,63;368,74;463;3.450,00;39;MG;F;Quitado;0;0;NAO
C0000428;8QYDWMZ7TDR;22/08/2025;cartao;APP;708,15;6;6,01;979,72;689;R$ 6.140,00;38;SP;M;Ativo;0;0;NAO
C0006493;T5E4SXGVJSS;2025-09-04;CDC;app;R$ 571,80;12;8,72;847,77;617;R$ 3.240,00;18;CE;F;Ativo;1;1;SIM
C0040742;6JBWUQ47SQW;2025-10-24;Cartão;App;500.85;6;6,21;R$ 781,54;644;3950.00;49;PR;M;Quitado;0;1;SIM
C0025934;5NCAYFCUJT9;23/08/2025;cartao;app;730,05;18;11,78;1.702,77;569;R$ 2.470,00;39;MG;M;Cancelado;0;0;NAO
C0039751;69VUQA3HA93;2025-11-08;EP;LOJA;664,94;6;9,84;1.265,31;685;2.260,00;23;CE;F;Quitado;0;0;SIM
C0028392;G2RGB27FVP6;09-06-2025;Crediário;site;R$ 346,15;12;11,40;758.39;577;2400.00;39;MG;M;Ativo;1;1;SIM
C0003217;saj4sy2tuhh;2025-07-16;CREDIARIO;Parceiro;1153.04;12;12,84;2.569,42;472;3.130,00;31;BA;M;Ativo;1;1;SIM
C0026349;RCJ3ENZDCQQ;2025-06-30;cartao;App;355.59;18;8,18;483.54;676;5240.00;41;SP;F;Ativo;0;0;NAO
C0049523;6HVTHTP8PWG;30-06-2025;CARTAO;loja;413,08;24;10,28;583.34;565;2.210,00;45;RJ;F;Ativo;0;0;NAO
C0050104;5C7STT3ACSE;01/08/2025;Crediário;loja;1.316,41;6;12,04;2403.32;596;3.040,00;44;CE;M;Ativo;0;0;NAO
C0026589;37SRP7EHJ5H;26/08/2025;CDC;APP;632,34;12;13,36;913,24;563;2.240,00;18;SP;F;Ativo;0;1;SIM
C0031897;A2VB42YERYL;01-08-2025;Cartão;parceiro;773.25;3;8,78;965.02;636;-;56;MG;M;Ativo;0;0;NAO
C0036210;DNEY87YP5E6;06/10/2025;EP;site;545,87;6;10,06;R$ 852,30;715;2.990,00;21;BA;F;Cancelado;0;0;NAO
C0020362;7SAZPWYA56G;2025-11-14;Empréstimo Pessoal;SITE;505.43;18;14,28;1.055,27;482;2.060,00;28;CE;F;Ativo;0;0;SIM
C0024051;SH34RC29ERH;27/08/2025;Empréstimo Pessoal;loja;1.169,96;18;8,41;1.730,25;664;4.840,00;18;SC;F;Ativo;0;0;NAO
C0027547;P96HRVYCKZD;22/06/2025;EP;App;1.487,80;12;9,21;2.668,13;619;4.410,00;28;SP;M;Ativo;0;0;NAO
C0033850;3QJCHV86WSZ;2025-08-07;ep;App;414,72;6;10,57;R$ 922,83;627;2.410,00;34;PE;F;Ativo;0;0;NAO
C0032806;9F8QKB7NVSX;25/07/2025;CARTAO;APP;814,69;3;11,45;1.793,62;544;3700.00;32;SP;F;Ativo;0;0;NAO
C0004123;9twhlfed6cs;17-10-2025;EP;Site;284.11;24;8,74;417,31;780;2.700,00;29;MG;F;Ativo;0;0;NAO
C0016718;5V94WF8TPGS;13/11/2025;cdc;PARCEIRO;1811.72;12;4,54;R$ 2.319,39;716;4.160,00;39;PR;M;Ativo;0;0;NAO
C0022665;HDMH45TNNJG;14-07-2025;ep;SITE;680.48;12;12,75;1.537,48;590;2.390,00;18;SP;M;Quitado;0;0;NAO
C0043424;v8698dqwalt;2025-07-19;cdc;loja;R$ 199,57;12;2,50;250,63;900;3.380,00;29;RS;M;Ativo;0;0;NAO
C0014928;B7PP9V26GEP;01/07/2025;Cartão;App;254,84;24;17,97;575,43;404;;32;BA;F;Ativo;1;1;SIM
C0020185;ESNKA3CF83Z;2025-09-25;Emprestimo Pessoal;APP;906.58;18;12,54;R$ 1.553,28;541;1.300,00;49;GO;F;Ativo;0;0;NAO
C0019719;RL8RW6SCGJQ;12-07-2025;Cartão;Loja;4.176,06;24;10,86;5.808,59;539;R$ 1.610,00;33;RJ;F;Cancelado;0;0;NAO
C0028457;lvjngsrnwn5;29/10/2025;ep;Site;235,99;12;12,17;427.23;553;2800.00;37;SP;F;Ativo;0;0;NAO
C0029291;ETH7U3B4VZY;04/11/2025;cartao;Site;R$ 1.599,61;24;10,73;1.866,50;604;R$ 6.580,00;45;CE;M;Ativo;1;1;SIM
C0033349;58RF7JG5GZB;01-10-2025;Cartão;loja;780,04;6;8,33;1.775,91;603;R$ 2.100,00;48;RJ;F;Cancelado;0;0;NAO
C0024024;RBEJ5WBHSTR;2025-07-09;Cartão;Loja;909.79;6;12,20;1823.49;556;4.700,00;50;DF;M;Ativo;0;0;SIM
C0017728;Z6XTVD3VZQ3;30/07/2025;Emprestimo Pessoal;site;782,25;12;14,13;1.180,85;639;1.360,00;58;RJ;M;Ativo;0;1;SIM
C0045723;8ZLA2FG76ZH;08/10/2025;Empréstimo Pessoal;APP;1.040,45;9;14,01;1.858,16;520;2170.00;45;PR;F;Ativo;0;0;SIM
C0041459;drkee7sn765;05/11/2025;CREDIARIO;app;671,98;10;13,69;1.059,48;420;2290.00;21;BA;F;Cancelado;0;1;SIM
C0012082;H9YTWUN7BZV;16/07/2025;Empréstimo Pessoal;app;1.390,90;18;9,55;2366.62;574;-;44;SP;F;Ativo;0;0;SIM
C0013878;HE72T5J72JW;12/09/2025;cartao;App;323.67;9;7,78;390,02;643;2.630,00;56;CE;M;Ativo;0;0;NAO
C0039421;GDG99S8Q3X9;23/06/2025;Cartão;SITE;409.12;10;9,88;955,22;595;;26;GO;M;Ativo;0;0;NAO
C0025904;VXUZGVV3Z36;27-08-2025;Cartão;site;130,16;10;11,38;R$ 281,31;645;3340.00;37;SP;M;Ativo;0;0;NAO
C0027332;LU36E9YJYJE;23/09/2025;CDC;site;323,29;12;8,17;690,28;643;1.910,00;64;SC;F;Ativo;0;0;NAO
C0051465;KWNHFH7VGRW;2025-10-05;Emprestimo Pessoal;Loja;693,00;9;7,85;707,49;705;750,00;54;RJ;F;Quitado;0;0;NAO
C0028709;8anwp3vxtv8;06/09/2025;Cartão;site;436.43;3;5,59;458,15;709;2.990,00;35;PR;M;Ativo;0;0;NAO
C0031639;AULTTFJLW94;17/09/2025;cartao;App;1.163,60;6;14,02;R$ 1.319,56;442;5.230,00;47;PE;F;Ativo;0;0;NAO
C0048309;VSJBHGNGQ3Z;2025-07-27;Empréstimo Pessoal;loja;463.27;6;13,30;613.17;523;1.930,00;58;SP;M;Ativo;0;0;NAO
C0049262;MVYB8FEDKMX;29/08/2025;CREDIARIO;loja;308.63;24;11,11;626,46;599;1.610,00;57;RJ;M;Ativo;0;0;NAO
C0025045;8N5ZEENLPUS;13-10-2025;CREDIARIO;App;509,21;6;9,06;714,28;704;6220.00;23;GO;M;Ativo;0;0;NAO
C0006057;bw85b69fw2b;14/07/2025;Crediário;APP;594.97;6;11,22;647.54;604;2.790,00;38;BA;M;Cancelado;0;0;NAO
C0024723; R34U4DWXX39 ;2025-10-02;Crediário;Parceiro;332,91;3;8,90;642.38;733;3.100,00;38;MG;F;Ativo;0;0;NAO
C0026624;BW4YYYZHZ3U;03-09-2025;CDC;LOJA;R$ 1.400,34;24;8,11;1.635,94;657;R$ 980,00;38;SP;F;Ativo;0;0;SIM
C0046803;G7RSTWUBDTK;18/08/2025;CARTAO;App;907,15;24;13,72;2.073,17;493;2.560,00;51;RJ;F;Ativo;0;0;NAO
C0018159; LW2ZWGLWHLN ;26/11/2025;Emprestimo Pessoal;site;1.559,42;6;12,50;1.960,28;554;;58;SP;F;Ativo;0;0;NAO
C0019012;8fpz64yt7yt;2025-09-10;ep;APP;303,97;24;8,45;418.59;704;;48;PE;M;Quitado;0;0;NAO
C0043702;CB5JF7PWZHT;13/07/2025;EP;Loja;1.042,40;6;9,84;1.744,87;583;2450.00;30;PE;F;Ativo;0;0;NAO
C0021902;AZ6GAK28MV8;25-10-2025;Empréstimo Pessoal;app;689,28;6;8,14;952,86;675;1.980,00;39;SP;F;Cancelado;1;1;SIM
C0009584;5335WLUW5TB;2025-09-10;cartao;Loja;1110.47;9;12,82;2372.59;514;3.050,00;39;SC;F;Cancelado;0;1;SIM
C0029819;AMZTXDKRUEA;27/10/2025;CREDIARIO;APP;R$ 707,12;12;8,02;1.263,58;582;-;40;RJ;M;Ativo;0;0;SIM
C0014416;7QZR3A2HPWT;25-09-2025;cartao;site;508,13;9;5,24;1.074,72;639;1.110,00;30;DF;F;Quitado;0;0;NAO
C0008684;UPDYJJLUY4V;10/08/2025;cartao;APP;R$ 797,71;6;12,62;1.771,03;569;5330.00;48;RS;M;Ativo;0;1;SIM
C0040316;UK94PG2D596;31-08-2025;Emprestimo Pessoal;App;336.88;12;8,39;456,98;587;R$ 1.880,00;45;GO;M;Ativo;0;0;NAO
C0050739;3xkmaemlbxu;05-07-2025;CREDIARIO;APP;1.275,86;18;13,31;2.017,89;597;3.060,00;36;RS;M;Cancelado;0;0;NAO
C0013434;5K552YNJJNQ;15/07/2025;Emprestimo Pessoal;loja;634,10;18;10,12;1.128,90;612;1900.00;52;SP;F;Ativo;0;0;NAO
C0013600;3CVU9N2CVJV;02/10/2025;Empréstimo Pessoal;App;1.907,41;12;3,24;3.262,55;665;2760.00;45;PR;F;Ativo;0;0;NAO
C0026152;N4575E7A4LY;2025-07-26;EP;SITE;243.51;10;8,56;511.24;647;3.670,00;40;PE;M;Quitado;0;0;NAO
C0026518;A9QJZFKTNTL;06-09-2025;Empréstimo Pessoal;APP;1.229,97;3;8,82;1.428,61;705;R$ 1.970,00;48;BA;M;Quitado;0;0;NAO
C0047311;VMCBBAGPV62;03/08/2025;EP;loja;1.096,34;6;9,29;R$ 1.832,80;490;2.850,00;45;SP;M;Quitado;1;1;SIM
C0032645;cwjn8by9nsg;2025-08-06;CREDIARIO;site;R$ 1.465,85;6;13,18;2.931,67;555;2.830,00;36;SP;F;Ativo;1;1;SIM
C0025757;3TTQNT2KGSL;05/11/2025;Crediário;app;577,42;9;9,87;670,64;623;0;42;DF;M;Ativo;0;0;NAO
C0039142;J2RK69CHNNP;01/09/2025;cdc;loja;2.387,23;24;7,77;5.028,41;737;1.530,00;48;PE;F;Ativo;0;0;NAO
C0028694;AM2L5MWPWEG;29/11/2025;EP;app;2322.62;3;7,45;R$ 4.711,11;592;2020.00;55;SP;F;Cancelado;0;0;NAO
C0007180;Q739TWQ7WFS;04/09/2025;Empréstimo Pessoal;SITE;448,86;24;6,53;843.14;680;1.520,00;73;SP;M;Quitado;0;0;NAO
C0039378;XAJWR324BA5;04/06/2025;CARTAO;Site;340.54;18;10,34;707,99;610;0;33;RS;M;Ativo;0;0;NAO
C0025958;9U85PQT3L4Q;2025-09-01;Emprestimo Pessoal;App;574,11;10;12,73;1.217,06;610;NULL;44;SP;F;Ativo;0;0;SIM
C0030704;3FQMG37UC6Q;15/11/2025;CREDIARIO;SITE;1.062,18;18;13,27;2547.82;440;3.600,00;42;BA;F;Cancelado;0;0;SIM
C0029882;W2YV9PK25LM;2025-11-20;ep;parceiro;1.053,22;10;6,98;1.966,08;638;R$ 2.510,00;44;PR;F;Ativo;0;1;SIM
C0034737;ZL2V2T6GFYS;2025-10-26;CARTAO;APP;2.610,40;12;9,54;5.483,65;703;2.670,00;67;GO;M;Ativo;1;1;SIM
C0048934;4NXTZSH2WG7;12/09/2025;ep;APP;756,77;12;11,00;928,16;598;2.860,00;29;SP;F;Ativo;0;0;NAO
C0001551;ZWCDACKA87F;2025-11-15;cartao;site;652,38;12;12,54;1.274,70;524;NULL;60;PE;M;Ativo;0;1;SIM
C0016970;HJFJ4JGEB62;2025-10-13;CDC;App;593,74;3;9,21;1.243,81;654;1.040,00;35;SP;M;Ativo;0;0;NAO
C0030722;ADYHGEHJAPE;26/07/2025;Emprestimo Pessoal;Parceiro;874,60;10;7,90;1778.34;721;1.710,00;50;SP;F;Cancelado;0;0;NAO
C0050427; GYLMGQMZYZN ;18/08/2025;EP;parceiro;R$ 2.089,81;24;9,42;2208.40;713;2120.00;49;DF;M;Ativo;0;0;NAO
C0022325;X9GNBM9VYV2;21-10-2025;Emprestimo Pessoal;App;1.167,30;6;8,82;2234.18;678;1660.00;52;DF;M;Ativo;0;0;NAO
C0035940;NS2GSB9KS35;2025-07-06;ep;PARCEIRO;491.89;12;8,17;999.86;643;3.060,00;55;CE;F;Ativo;0;0;NAO
C0033296;6VA8J7D2Y2S;15/10/2025;ep;PARCEIRO;328,19;9;9,04;600,29;653;;50;DF;M;Quitado;0;0;SIM
C0031581;f2tyvjrbbyc;2025-09-18;Emprestimo Pessoal;parceiro;1.945,84;9;7,10;3.921,39;-1;R$ 3.520,00;47;GO;F;Ativo;0;0;NAO
C0008708;3D47V5JVZYY;21/08/2025;ep;Parceiro;133.16;3;11,25;280,98;593;2.930,00;33;SP;F;Quitado;0;0;NAO
C0023508; LPZ25CTK4D6 ;18/07/2025;EP;Site;272.94;24;3,00;606,97;849;3.320,00;25;SP;M;Ativo;0;0;NAO
C0047336;72ZSAV46REA;15/10/2025;Crediário;app;364,67;3;9,60;700.70;635;R$ 3.230,00;18;CE;M;Quitado;1;1;SIM
C0021508;wwwqfrl4aw3;2025-08-17;cartao;APP;925.72;6;9,43;1137.83;618;5.240,00;37;SP;M;Ativo;0;0;NAO
C0020114;LBBBB6J4XQ7;2025-08-08;cartao;Site;737,88;10;8,31;900.65;704;3.280,00;42;PR;M;Ativo;0;0;NAO
C0035223;HY26VWFX97S;04/12/2025;cdc;PARCEIRO;R$ 267,87;18;6,35;399,45;643;6260.00;28;SP;M;Ativo;0;0;NAO
C0015349;DNCHVYHBNUN;2025-11-16;Cartão;loja;1.375,64;12;4,45;3185.00;693;1.760,00;40;RJ;M;Ativo;0;0;NAO
C0040188;HQ8BY8SGZ7S;03-10-2025;Crediário;parceiro;R$ 291,38;12;7,34;R$ 671,96;704;R$ 3.280,00;60;GO;F;Cancelado;0;0;NAO
C0012889;2P7LB84NGGU;17/09/2025;cdc;APP;1277.36;10;10,67;R$ 3.061,56;674;2900.00;47;SP;F;Ativo;0;0;NAO
C0046388;Y4L26N6WQ6M;15/10/2025;CDC;APP;1.127,69;3;6,21;2690.69;590;1670.00;32;SP;F;Cancelado;0;0;NAO
C0002599;DNZSXD2PKWE;21/08/2025;CDC;Loja;774.13;12;5,75;1.833,58;744;9800.00;82;CE;M;Quitado;0;1;SIM
C0038114;DYGJWLR9KKU;22/08/2025;CDC;Loja;1.032,47;24;12,39;1.653,91;604;3.470,00;61;SP;F;Quitado;0;0;NAO
C0048128;WP3KMGPWPG9;2025-10-20;CARTAO;APP;766.40;6;14,65;1.111,31;611;-;44;RJ;F;Ativo;0;0;NAO
C0023529;KY9DNAF447V;2025-07-14;Emprestimo Pessoal;App;495,08;10;2,50;R$ 920,24;782;1.750,00;40;SP;M;Cancelado;0;0;NAO
C0047727;DTK6GBY3LAN;2025-07-13;ep;SITE;1569.62;3;7,16;R$ 3.400,84;700;1.450,00;40;SP;F;Cancelado;0;0;NAO
C0000368;VBV9ARR6KRY;21/09/2025;cdc;SITE;811.04;12;14,44;1.630,38;585;7.040,00;45;PA;M;Quitado;0;0;NAO
C0005125;93LWKS388R6;06/10/2025;Emprestimo Pessoal;SITE;1322.83;3;8,73;1.696,02;644;2940.00;39;SP;F;Ativo;0;0;NAO
C0011462;C795APKPBTT;18/09/2025;cartao;APP;1025.24;9;9,19;2.088,07;581;1.280,00;59;RJ;F;Ativo;0;0;NAO
C0043398;EE9G949UGEG;09-07-2025;ep;App;932.27;10;16,73;973,78;437;R$ 2.180,00;40;RJ;M;Ativo;1;1;SIM
C0039167;PE2KEQ655Y4;02/08/2025;Emprestimo Pessoal;App;1.864,74;24;10,00;2371.71;591;5770.00;37;MG;F;Ativo;0;0;NAO
C0023853;RNQJ32CJG8R;2025-08-08;Empréstimo Pessoal;app;1731.78;6;10,51;3.085,22;652;1.520,00;32;SP;F;Cancelado;0;0;NAO
C0023113;ZRY9XVFTQP4;11-07-2025;EP;LOJA;R$ 274,70;18;13,15;639,70;628;4.160,00;54;BA;F;Cancelado;0;0;NAO
C0036046;ZBAU38L8Y7M;25/09/2025;cartao;SITE;1531.00;12;17,01;2.161,67;417;3.480,00;42;PR;F;Ativo;0;0;NAO
C0015935;X2XLGRKEWNY;2025-08-28;Cartão;App;879,95;6;10,61;1.077,91;648;3.390,00;24;RJ;F;Ativo;0;0;NAO
C0006096;6ebd7xrdmea;21/09/2025;cartao;Parceiro;436,32;18;12,13;609.06;539;5.090,00;33;SP;F;Ativo;0;0;NAO
C0038391;T6GZK84WX94;07/08/2025;Crediário;loja;1.376,70;3;11,68;R$ 1.514,64;650;R$ 3.330,00;45;SP;F;Cancelado;0;0;NAO
C0021925;X88LJ7LC955;12-09-2025;cartao;site;1.695,11;9;10,28;1993.49;647;1.180,00;64;DF;F;Ativo;0;0;NAO
C0016495;de75mkqa46y;12/08/2025;CDC;SITE;411,36;18;13,57;443,96;607;;49;SP;F;Ativo;0;0;SIM
C0024575;QQ4577GDNZZ;2025-11-08;Crediário;SITE;424,38;3;12,18;729,26;539;2530.00;70;MG;M;Ativo;0;0;NAO
C0044182;3T2TJGJEG2B;2025-11-24;ep;SITE;1.054,94;3;6,20;2.379,84;721;1.090,00;31;SP;M;Ativo;0;0;NAO
C0003653;3LVTF2VG2V5;17/08/2025;Crediário;Loja;819.81;9;13,10;R$ 1.394,99;532;R$ 2.770,00;31;DF;M;Ativo;0;1;SIM
C0007016;A5JQFTJFK65;05/09/2025;ep;parceiro;923,58;9;6,38;2.005,52;707;0;31;PA;F;Quitado;0;0;NAO
C0014323;U3RJ5XYJCHZ;13/07/2025;CREDIARIO;Site;493,41;12;17,65;R$ 966,31;441;2400.00;46;SP;F;Quitado;0;1;SIM
C0031268;45YCGB4BLGH;05/09/2025;EP;APP;661,87;6;15,59;R$ 1.172,38;;1740.00;38;PR;M;Ativo;1;1;SIM
C0029407;L55D3CFP3CZ;05/07/2025;Crediário;site;575,35;18;11,21;595,58;559;3.110,00;19;SP;M;Cancelado;0;1;SIM
C0009079;2ULHFZJWBKN;04/08/2025;Crediário;app;R$ 740,88;3;9,11;R$ 1.149,04;600;;;MG;F;Quitado;0;0;NAO
C0022453;VQ7YFYPLDNP;24/09/2025;Cartão;LOJA;730,63;10;12,02;1555.33;520;N/I;26;MG;M;Cancelado;0;0;NAO
C0015463;3SGRZJPEGHD;08/11/2025;Emprestimo Pessoal;SITE;688,45;18;11,28;1246.64;;970,00;38;RS;F;Quitado;1;1;SIM
